count,tension_left,ms_left,ms_left_model,ms_speed_left,ms_speed_left_model,pressure_left,g_pressure_1,tension_right,ms_right,ms_right_model,ms_speed_right,ms_speed_right_model,pressure_right,g_pressure_2,start of cycle,angle,m5_Ia_+,m5_Ia_model_+,m5_Ia_-,m5_Ia_model_-,m5_Ib_-,m5_Ib_+,m7_Ia_+,m7_Ia_model_+,m7_Ia_-,m7_Ia_model_-,m7_Ib_-,m7_Ib_+,5.13243,2.3294,4.18E+11,-16548.8,17229,16319
689,813,-2.02259,-4.74E+23,0.0105888,-2.29E+23,0.597397,0.6,428,-0.360432,623472,-0.0248302,-141139,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
690,808,-2.02259,-4.70E+23,-0.0437382,-8.36E+22,0.597397,0.6,433,-0.357453,628518,-0.00766832,-12727.7,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
691,804,-2.02557,-4.65E+23,-0.0944079,9.85E+22,0.597244,0.6,436,-0.360432,630634,0.0212956,138677,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
692,803,-2.02259,-4.63E+23,-0.109938,2.58E+23,0.597168,0.6,433,-0.357453,628518,0.0273444,211785,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
693,808,-2.02259,-4.68E+23,-0.0667353,2.86E+23,0.597244,0.6,426,-0.360432,628723,0.0224164,172022,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
694,815,-2.02557,-4.75E+23,-0.0309062,1.17E+23,0.597397,0.6,422,-0.360432,623790,-0.00566506,64602.4,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
695,818,-2.02557,-4.78E+23,-0.047792,-1.33E+23,0.597397,0.6,422,-0.363411,622746,-0.0556872,-69059.4,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
696,819,-2.02557,-4.76E+23,-0.0618747,-2.68E+23,0.597244,0.6,422,-0.360432,628049,-0.0812906,-117218,0.599762,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
697,820,-2.02259,-4.79E+23,-0.0309854,-2.62E+23,0.597397,0.6,421,-0.360432,629269,-0.0499998,-33261.9,0.599609,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
698,822,-2.02557,-4.78E+23,0.0101602,-2.12E+23,0.597244,0.6,424,-0.360432,624669,-0.00364826,31406.8,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
699,821,-2.02557,-4.80E+23,0.00444813,-1.54E+23,0.597397,0.6,426,-0.360432,631941,0.0164701,44940,0.599762,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
700,817,-2.02259,-4.74E+23,0.000830451,-6.94E+22,0.597244,0.6,426,-0.357453,626619,0.0402529,69606.2,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
701,818,-2.02557,-4.78E+23,0.0189158,2.21E+22,0.597397,0.6,425,-0.360432,622550,0.0590122,11265.9,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
702,822,-2.02855,-4.82E+23,-0.0188966,1.70E+22,0.597473,0.6,424,-0.360432,619566,0.0306723,-126249,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
703,823,-2.02855,-4.81E+23,-0.0894749,-6.47E+22,0.597397,0.6,426,-0.360432,623525,-0.00934379,-189857,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
704,819,-2.02855,-4.77E+23,-0.114481,-7.25E+22,0.597321,0.6,429,-0.360432,622473,-0.0233414,-138869,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
705,808,-2.02855,-4.69E+23,-0.0939137,5.69E+22,0.597321,0.6,430,-0.357453,625468,-0.00284821,-47825.4,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
706,796,-2.02855,-4.64E+23,-0.0600836,2.59E+23,0.597549,0.6,430,-0.360432,626478,0.0263474,42534.3,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
707,795,-2.02557,-4.64E+23,-0.00989532,3.92E+23,0.597549,0.6,430,-0.360432,626478,0.0113043,101981,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
708,800,-2.02855,-4.65E+23,0.0335321,3.75E+23,0.597397,0.6,428,-0.357453,624480,0.00204817,92372.8,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
709,804,-2.02557,-4.66E+23,0.0424632,2.49E+23,0.597321,0.6,427,-0.363411,627603,-0.00237354,57656.7,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
710,804,-2.02557,-4.65E+23,0.0547245,1.11E+23,0.597244,0.6,429,-0.360432,630644,-0.0436243,76723,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
711,800,-2.02855,-4.61E+23,0.0451118,5.90E+22,0.597168,0.6,430,-0.363411,631650,-0.0688495,132390,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
712,797,-2.02259,-4.63E+23,0.0292423,7.38E+22,0.597397,0.6,429,-0.360432,634926,-0.0604846,175552,0.599762,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
713,800,-2.02557,-4.63E+23,0.0550798,5.83E+22,0.597321,0.6,428,-0.360432,630702,-0.0205243,168463,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
714,802,-2.02557,-4.67E+23,0.0509635,-1.41E+22,0.597473,0.6,426,-0.360432,633031,0.0215605,101006,0.599686,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
715,800,-2.02557,-4.63E+23,0.0155019,-7.29E+22,0.597321,0.6,424,-0.360432,629983,0.0331158,28343,0.599762,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
716,794,-2.02259,-4.59E+23,0.0166421,-2.18E+22,0.597321,0.6,423,-0.360432,625803,0.0289504,-62554,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
717,791,-2.02259,-4.57E+23,0.0525457,1.04E+23,0.597321,0.6,424,-0.360432,626770,0.0194195,-153144,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
718,795,-2.02259,-4.62E+23,0.0731503,1.49E+23,0.597473,0.6,427,-0.357453,628652,0.0301894,-151600,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
719,807,-2.02557,-4.74E+23,0.0418533,-7.18E+21,0.597626,0.6,431,-0.363411,629533,0.0262476,-72400,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
720,826,-2.02557,-4.85E+23,-0.0224897,-3.31E+23,0.597473,0.6,434,-0.360432,630563,-0.0227614,11225,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
721,840,-2.02259,-4.95E+23,-0.0430785,-6.65E+23,0.597473,0.6,435,-0.357453,631604,-0.0169768,69471.5,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
722,836,-2.02259,-4.95E+23,-1.55E-05,-8.30E+23,0.597626,0.6,432,-0.360432,630552,0.0299184,88573.2,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
723,820,-2.01961,-4.79E+23,0.0577417,-6.36E+23,0.597397,0.6,429,-0.357453,621490,0.0411218,4522.23,0.600754,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
724,806,-2.02557,-4.70E+23,0.0660006,-1.16E+23,0.597473,0.6,429,-0.357453,627518,0.0546369,-119714,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
725,804,-2.02557,-4.68E+23,-0.00842928,3.69E+23,0.597397,0.6,431,-0.360432,626477,0.0455079,-125560,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
726,811,-2.02557,-4.71E+23,-0.0768985,5.40E+23,0.597321,0.6,434,-0.360432,630563,-0.0104866,-40205.2,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
727,818,-2.02557,-4.78E+23,-0.0844138,3.92E+23,0.597397,0.6,434,-0.360432,637875,-0.0507451,102700,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
728,821,-2.02557,-4.80E+23,-0.0647394,1.01E+23,0.597397,0.6,434,-0.360432,634694,-0.0536718,238146,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
729,817,-2.02259,-4.77E+23,-0.0191583,-9.80E+22,0.597397,0.6,433,-0.360432,635771,-0.0403981,243379,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
730,809,-2.02855,-4.66E+23,0.00481115,-5.63E+22,0.597092,0.6,435,-0.360432,638919,-0.0240184,194092,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
731,807,-2.02557,-4.68E+23,-0.0266854,1.26E+23,0.597321,0.6,437,-0.360432,638898,-0.0107761,170730,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
732,813,-2.02259,-4.77E+23,-0.0126064,1.51E+23,0.597549,0.6,433,-0.363411,639000,-0.0224533,136558,0.599762,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
733,818,-2.02259,-4.80E+23,0.0566237,-3.13E+22,0.597549,0.6,425,-0.360432,626688,-0.041333,4236.87,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
734,816,-2.02557,-4.79E+23,0.0699637,-1.92E+23,0.597549,0.6,419,-0.363411,623054,-0.0380659,-240461,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
735,814,-2.02259,-4.81E+23,0.0365295,-2.29E+23,0.597778,0.6,419,-0.360432,621998,-0.0265243,-415092,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
736,814,-2.02259,-4.76E+23,0.0327796,-1.72E+23,0.597473,0.6,421,-0.357453,619736,0.0253346,-428956,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
737,811,-2.02557,-4.77E+23,0.0223491,-5.02E+22,0.597626,0.6,421,-0.360432,621795,0.0799274,-342618,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
738,811,-2.02259,-4.77E+23,-0.00798096,4.26E+22,0.597626,0.6,418,-0.357453,614914,0.0809326,-248302,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
739,822,-2.02259,-4.79E+23,0.0016576,4.91E+22,0.597321,0.6,417,-0.363411,614996,0.0395167,-220401,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
740,836,-2.02855,-4.90E+23,-0.0148473,-7.11E+22,0.597397,0.6,422,-0.360432,616664,-0.0282204,-183303,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
741,840,-2.02557,-4.99E+23,-0.0778083,-3.27E+23,0.597702,0.6,422,-0.363411,616664,-0.0684511,-95561.3,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
742,835,-2.02855,-4.91E+23,-0.10299,-4.81E+23,0.597473,0.6,427,-0.360432,621486,-0.0664216,10016.5,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
743,828,-2.02557,-4.87E+23,-0.0856459,-3.43E+23,0.597549,0.6,424,-0.357453,617585,-0.00758228,89415.9,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
744,819,-2.02557,-4.81E+23,-0.0353396,-4.87E+22,0.597549,0.6,422,-0.357453,621711,0.0787763,105724,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
745,812,-2.02855,-4.76E+23,-0.00498036,2.31E+23,0.597549,0.6,424,-0.360432,623632,0.0932271,126021,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
746,809,-2.02557,-4.75E+23,-0.0110603,4.00E+23,0.597626,0.6,429,-0.360432,627518,0.0341219,179889,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
747,810,-2.02557,-4.76E+23,0.00937599,4.02E+23,0.597626,0.6,434,-0.357453,635746,0.000569855,273811,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
748,814,-2.02557,-4.79E+23,0.0352419,2.70E+23,0.597626,0.6,436,-0.357453,641046,0.0265886,410875,0.599838,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
749,820,-2.02557,-4.80E+23,0.0364104,8.91E+22,0.597473,0.6,433,-0.357453,634711,0.0501664,440528,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
750,823,-2.03153,-4.84E+23,-0.0129428,-7.42E+22,0.597549,0.6,426,-0.363411,634128,0.00635209,280577,0.599609,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
751,822,-2.02557,-4.82E+23,-0.0698838,-1.66E+23,0.597473,0.6,422,-0.357453,629135,-0.0535086,55024.3,0.599686,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
752,820,-2.02855,-4.82E+23,-0.0545951,-1.54E+23,0.597549,0.6,424,-0.357453,623632,-0.0238664,-160743,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
753,816,-2.02557,-4.80E+23,-0.0135453,-8.22E+22,0.597626,0.6,429,-0.360432,629593,0.014773,-273723,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
754,815,-2.02855,-4.78E+23,0.00707947,4.29E+21,0.597549,0.6,431,-0.360432,631612,-0.0132618,-189809,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
755,825,-2.02557,-4.85E+23,0.0135659,2.89E+22,0.597549,0.6,427,-0.360432,625531,-0.0412557,-77410.3,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
756,839,-2.02557,-4.95E+23,0.0323433,-1.18E+23,0.597549,0.6,425,-0.360432,625641,-0.04168,-76998.1,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
757,842,-2.02855,-4.99E+23,0.0313522,-3.54E+23,0.597626,0.6,429,-0.360432,625475,-0.0306089,-96258.8,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
758,833,-2.02855,-4.91E+23,-0.017305,-4.18E+23,0.597549,0.6,436,-0.354475,629637,0.0224309,-51617.7,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
759,823,-2.02855,-4.87E+23,-0.0526157,-2.19E+23,0.597702,0.6,437,-0.360432,635761,0.0787203,76907.8,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
760,818,-2.02557,-4.82E+23,-0.0330137,6.78E+22,0.597626,0.6,433,-0.360432,624554,0.0409761,144313,0.60083,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
761,816,-2.02855,-4.79E+23,0.00398315,2.83E+23,0.597549,0.6,430,-0.357453,627496,-0.00567045,43655,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
762,813,-2.02855,-4.83E+23,-0.00176966,3.35E+23,0.597931,0.6,428,-0.360432,629644,-0.00346139,-30992.3,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
763,803,-2.03153,-4.73E+23,-0.0436322,2.90E+23,0.597778,0.6,426,-0.357453,625579,-0.00164472,-32170.5,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
764,793,-2.02855,-4.65E+23,-0.0691399,3.53E+23,0.597702,0.6,424,-0.357453,627832,0.0195511,-49013.2,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
765,799,-2.03153,-4.69E+23,-0.0609542,4.36E+23,0.597702,0.6,426,-0.360432,635234,0.0230851,9767.07,0.599533,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
766,817,-2.02557,-4.78E+23,-0.021026,2.92E+23,0.597473,0.6,430,-0.360432,634851,-0.0215649,143050,0.599838,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
767,826,-2.03153,-4.89E+23,0.0211656,-6.55E+22,0.597702,0.6,429,-0.360432,638223,-0.0541176,226516,0.599533,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
768,823,-2.03153,-4.85E+23,-0.00712708,-3.73E+23,0.597626,0.6,425,-0.357453,628807,-0.032952,179324,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
769,822,-2.02855,-4.86E+23,-0.0369022,-4.27E+23,0.597702,0.6,426,-0.354475,625579,0.0446508,-14006.7,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
770,820,-2.02855,-4.78E+23,0.000706882,-2.64E+23,0.597321,0.6,431,-0.360432,633723,0.0845434,-141813,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
771,812,-2.03153,-4.77E+23,0.0160332,-1.72E+22,0.597626,0.6,431,-0.360432,627488,0.0180928,-110306,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
772,806,-2.02855,-4.73E+23,-0.00193416,1.78E+23,0.597626,0.6,426,-0.360432,624548,-0.0542587,-116177,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
773,806,-2.03153,-4.73E+23,-0.0088133,2.71E+23,0.597626,0.6,422,-0.360432,621711,-0.0694854,-187567,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
774,808,-2.02855,-4.77E+23,-0.00925774,2.38E+23,0.597778,0.6,422,-0.360432,617656,-0.0570223,-251452,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
775,815,-2.02855,-4.82E+23,0.0130721,7.05E+22,0.597778,0.6,425,-0.357453,619536,-0.0165462,-270883,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
776,826,-2.02855,-4.86E+23,0.0387641,-1.39E+23,0.597549,0.6,430,-0.360432,625468,0.0244807,-167968,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
777,835,-2.02855,-4.95E+23,0.0389104,-3.35E+23,0.597702,0.6,437,-0.360432,644281,0.0146815,138578,0.599686,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
778,836,-2.03153,-5.00E+23,0.00847438,-5.09E+23,0.597931,0.6,442,-0.360432,639120,-0.0133625,485680,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
779,833,-2.03153,-4.94E+23,-0.0463716,-5.28E+23,0.597702,0.6,444,-0.354475,646540,0.0186766,604799,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
780,833,-2.03153,-4.92E+23,-0.0764976,-3.32E+23,0.597626,0.6,446,-0.357453,654183,0.0868748,607139,0.599686,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
781,835,-2.03153,-4.97E+23,-0.0682929,-1.29E+23,0.597778,0.6,445,-0.360432,647667,0.0715843,553064,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
782,830,-2.03153,-4.88E+23,-0.0464791,4.04E+21,0.597473,0.6,439,-0.363411,649741,-0.0340227,359300,0.599457,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
783,815,-2.02855,-4.79E+23,-0.00491002,2.06E+23,0.597626,0.6,431,-0.360432,634790,-0.108375,65964,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
784,805,-2.03153,-4.74E+23,0.0336161,4.42E+23,0.597702,0.6,425,-0.360432,626688,-0.0897633,-314423,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
785,807,-2.03153,-4.75E+23,0.0204621,5.44E+23,0.597702,0.6,423,-0.357453,629013,-0.0178631,-580349,0.599762,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
786,815,-2.03153,-4.77E+23,-0.0104942,4.47E+23,0.597473,0.6,424,-0.357453,625715,0.0565853,-578838,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
787,821,-2.03153,-4.87E+23,-0.0204414,1.89E+23,0.597778,0.6,427,-0.360432,624507,0.0720066,-458709,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
788,815,-2.03153,-4.81E+23,-0.0190321,-7.33E+22,0.597702,0.6,430,-0.360432,627496,0.0189093,-303617,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
789,801,-2.02855,-4.71E+23,0.00667819,-8.29E+22,0.597702,0.6,427,-0.357453,624507,-0.00813529,-145756,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
790,790,-2.03451,-4.65E+23,0.0154414,1.45E+23,0.597855,0.6,422,-0.357453,612780,0.0228826,-140136,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
791,785,-2.03153,-4.60E+23,-0.0252587,3.72E+23,0.597778,0.6,420,-0.363411,620849,0.00965356,-223693,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
792,785,-2.03153,-4.59E+23,-0.0354268,4.76E+23,0.597702,0.6,424,-0.360432,619566,-0.0581321,-177285,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
793,791,-2.02855,-4.65E+23,0.00987025,4.03E+23,0.597778,0.6,428,-0.360432,627554,-0.0703104,-19880.5,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
794,801,-2.03153,-4.72E+23,0.0459912,1.48E+23,0.597778,0.6,429,-0.357453,632769,-0.0164474,184059,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
795,811,-2.03451,-4.79E+23,0.0086168,-1.80E+23,0.597778,0.6,430,-0.363411,633776,0.0100579,348805,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
796,818,-2.03153,-4.82E+23,-0.0492032,-4.28E+23,0.597626,0.6,431,-0.360432,629533,-0.0219492,342786,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
797,819,-2.03153,-4.85E+23,-0.0400082,-5.18E+23,0.597778,0.6,432,-0.360432,642385,-0.0294698,284481,0.599457,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
798,815,-2.03153,-4.81E+23,-0.00551528,-4.49E+23,0.597702,0.6,430,-0.357453,633776,0.0152826,270691,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
799,809,-2.03153,-4.78E+23,0.0102116,-2.45E+23,0.597778,0.6,427,-0.357453,626563,0.0696397,114503,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
800,805,-2.03451,-4.74E+23,-0.00602923,1.78E+21,0.597702,0.6,425,-0.360432,632048,0.0733137,-98754.2,0.599686,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
801,806,-2.03153,-4.73E+23,-0.0310609,1.84E+23,0.597626,0.6,426,-0.363411,627667,-0.0049082,-164418,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
802,811,-2.02855,-4.79E+23,0.00700931,2.04E+23,0.597778,0.6,430,-0.360432,625468,-0.0758575,-183972,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
803,820,-2.02557,-4.86E+23,0.100827,3.33E+22,0.597778,0.6,436,-0.360432,633674,-0.0646844,-146251,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
804,831,-2.02855,-4.92E+23,0.152362,-2.20E+23,0.597702,0.6,439,-0.360432,634833,-0.0226218,11980.6,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
805,836,-2.02855,-4.97E+23,0.112564,-4.30E+23,0.597778,0.6,439,-0.360432,632828,0.000845572,131268,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
806,828,-2.03153,-4.96E+23,0.025818,-5.01E+23,0.598007,0.6,434,-0.363411,634694,-0.00966051,138486,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
807,819,-2.02855,-4.84E+23,-0.0368887,-3.26E+23,0.597702,0.6,434,-0.360432,633649,-0.0313223,108647,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
808,819,-2.02855,-4.85E+23,-0.0327869,-2.77E+21,0.597778,0.6,436,-0.360432,635741,-0.0117791,79530.3,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
809,828,-2.02855,-4.93E+23,-0.00224763,1.41E+23,0.597855,0.6,440,-0.363411,645328,-0.00052716,131474,0.599838,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
810,841,-2.02557,-5.00E+23,0.030963,2.93E+21,0.597702,0.6,441,-0.360432,647504,-0.0157294,274790,0.599762,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
811,844,-2.02855,-5.00E+23,0.0563362,-2.02E+23,0.597626,0.6,439,-0.363411,637901,-0.0177358,288962,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
812,832,-2.02557,-4.94E+23,0.0516419,-2.47E+23,0.597778,0.6,434,-0.360432,644450,-0.0137462,146592,0.599457,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
813,818,-2.02855,-4.84E+23,0.0357888,-5.76E+22,0.597778,0.6,430,-0.360432,637026,0.0116119,21961.7,0.599686,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
814,816,-2.03153,-4.82E+23,-0.0204032,2.30E+23,0.597702,0.6,430,-0.360432,33530.2,0.0389361,-4.15E+06,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
815,825,-2.02855,-4.91E+23,-0.0781615,3.31E+23,0.597855,0.6,434,-0.363411,637875,0.0197661,-8.86E+06,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
816,829,-2.03153,-4.98E+23,-0.081034,1.30E+23,0.598083,0.6,435,-0.360432,636789,-0.0133748,-4.39E+06,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
817,821,-2.03451,-4.89E+23,-0.10039,-8.66E+22,0.597931,0.6,429,-0.360432,626492,-0.00340337,2.61E+06,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
818,816,-2.03153,-4.87E+23,-0.121269,-6.95E+22,0.598007,0.6,425,-0.357453,624602,0.0416238,4.63E+06,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
