count,tension_left,ms_left,ms_left_model,ms_speed_left,ms_speed_left_model,pressure_left,g_pressure_1,tension_right,ms_right,ms_right_model,ms_speed_right,ms_speed_right_model,pressure_right,g_pressure_2,start of cycle,angle,m5_Ia_+,m5_Ia_model_+,m5_Ia_-,m5_Ia_model_-,m5_Ib_-,m5_Ib_+,m7_Ia_+,m7_Ia_model_+,m7_Ia_-,m7_Ia_model_-,m7_Ib_-,m7_Ib_+,4.8137,2.31153,7.17E+10,-16683.7,17040,16260
737,832,-1.7128,-4.92E+23,0.0317505,-3.62E+23,0.597626,0.6,769,-0.309793,-1.55E+06,0.00943979,1.67E+07,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
738,829,-1.7128,-4.90E+23,0.00282634,-3.88E+23,0.597626,0.6,764,-0.306814,-1.92E+06,0.0157704,8.25E+06,0.599762,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
739,819,-1.70982,-4.85E+23,0.0101308,-2.54E+23,0.597778,0.6,760,-0.306814,-2.25E+06,0.0339931,-4.87E+06,0.599686,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
740,806,-1.7128,-4.73E+23,0.030489,2.54E+22,0.597626,0.6,758,-0.312772,-2.36E+06,0.0124432,-1.66E+07,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
741,797,-1.71578,-4.68E+23,-0.00920222,3.60E+23,0.597702,0.6,756,-0.309793,-2.66E+06,-0.0595629,-2.27E+07,0.599533,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
742,793,-1.7128,-4.68E+23,-0.0630458,5.53E+23,0.597855,0.6,753,-0.309793,-2.97E+06,-0.0730925,-2.60E+07,0.599762,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
743,794,-1.71578,-4.64E+23,-0.0682616,5.43E+23,0.597626,0.6,752,-0.309793,-3.06E+06,-0.0389561,-2.71E+07,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
744,798,-1.71875,-4.70E+23,-0.0919854,4.00E+23,0.597778,0.6,755,-0.312772,-2.69E+06,-0.0343547,-2.10E+07,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
745,797,-1.7128,-4.69E+23,-0.0971047,1.86E+23,0.597778,0.6,757,-0.309793,-2.46E+06,-0.0432642,-6.85E+06,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
746,790,-1.7128,-4.60E+23,-0.0133208,8.00E+22,0.597549,0.6,757,-0.306814,-2.41E+06,0.00464795,6.70E+06,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
747,787,-1.71875,-4.59E+23,0.0249349,1.46E+23,0.597626,0.6,755,-0.309793,-2.66E+06,0.0633479,1.10E+07,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
748,795,-1.7128,-4.66E+23,-0.0053615,1.58E+23,0.597702,0.6,757,-0.312772,-2.42E+06,0.0306887,8.47E+06,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
749,802,-1.71578,-4.73E+23,0.0041682,-1.18E+22,0.597778,0.6,760,-0.309793,-2.09E+06,-0.0311359,8.84E+06,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
750,802,-1.71578,-4.66E+23,0.00714124,-1.68E+23,0.597397,0.6,758,-0.309793,-2.33E+06,-0.0283265,1.10E+07,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
751,802,-1.71875,-4.74E+23,-0.033581,-1.95E+23,0.597855,0.6,752,-0.309793,-2.88E+06,0.000487587,4.33E+06,0.60083,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
752,806,-1.71875,-4.77E+23,-0.0813532,-2.35E+23,0.597855,0.6,750,-0.309793,-3.36E+06,0.0122506,-1.18E+07,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
753,810,-1.71578,-4.75E+23,-0.0791228,-2.64E+23,0.597549,0.6,753,-0.309793,-2.94E+06,0.0138009,-2.26E+07,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
754,813,-1.7128,-4.81E+23,0.00317124,-2.33E+23,0.597778,0.6,757,-0.312772,-2.47E+06,-0.00928427,-1.54E+07,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
755,814,-1.71875,-4.80E+23,0.0563306,-2.19E+23,0.597702,0.6,758,-0.309793,-2.40E+06,-0.0363265,1.24E+06,0.599838,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
756,810,-1.71578,-4.77E+23,0.0230834,-1.68E+23,0.597702,0.6,757,-0.312772,-2.47E+06,-0.0376664,1.14E+07,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
757,810,-1.71578,-4.81E+23,0.00305601,-8.62E+22,0.597931,0.6,757,-0.309793,-2.49E+06,-0.0279856,1.20E+07,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
758,796,-1.72173,-4.68E+23,-0.0261069,2.22E+22,0.597778,0.6,757,-0.312772,-2.53E+06,-0.0164323,8.04E+06,0.599686,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
759,796,-1.71578,-4.68E+23,-0.071169,2.06E+23,0.597778,0.6,755,-0.309793,-2.69E+06,-0.00728181,2.56E+06,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
760,799,-1.71875,-4.68E+23,-0.050593,3.16E+23,0.597626,0.6,753,-0.309793,-2.93E+06,0.0184216,-4.40E+06,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
761,798,-1.72173,-4.66E+23,-0.048355,2.96E+23,0.597549,0.6,751,-0.312772,-3.20E+06,0.0240653,-1.22E+07,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
762,795,-1.72173,-4.66E+23,-0.0942949,2.35E+23,0.597702,0.6,750,-0.309793,-3.30E+06,-2.59E-05,-1.81E+07,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
763,796,-1.72471,-4.67E+23,-0.127789,1.49E+23,0.597702,0.6,752,-0.309793,-3.03E+06,0.0101262,-1.70E+07,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
764,804,-1.72173,-4.73E+23,-0.127139,2.18E+22,0.597702,0.6,758,-0.306814,-2.28E+06,0.0515998,-3.91E+06,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
765,812,-1.72173,-4.77E+23,-0.0725973,-1.48E+23,0.597626,0.6,763,-0.309793,-1.87E+06,0.0747635,1.72E+07,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
766,812,-1.72173,-4.83E+23,-0.0105147,-3.13E+23,0.597931,0.6,763,-0.309793,-1.85E+06,0.0441454,3.19E+07,0.60083,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
767,804,-1.72173,-4.76E+23,0.0179502,-3.51E+23,0.597855,0.6,761,-0.306814,-2.05E+06,0.0195848,3.11E+07,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
768,795,-1.71875,-4.70E+23,0.0448386,-1.77E+23,0.597931,0.6,762,-0.309793,-2.03E+06,0.0241472,1.99E+07,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
769,791,-1.72173,-4.66E+23,0.0638134,8.89E+22,0.597855,0.6,766,-0.309793,-1.70E+06,-0.000464648,1.11E+07,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
770,795,-1.72173,-4.68E+23,0.0344302,2.55E+23,0.597778,0.6,768,-0.309793,-1.61E+06,-0.0304805,9.62E+06,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
771,798,-1.72471,-4.67E+23,-0.0269844,2.66E+23,0.597626,0.6,769,-0.309793,-1.61E+06,-0.0346468,9.80E+06,0.599686,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
772,796,-1.72173,-4.70E+23,-0.0650893,1.77E+23,0.597855,0.6,769,-0.309793,-1.56E+06,-0.0270182,8.16E+06,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
773,793,-1.72471,-4.69E+23,-0.063318,6.78E+22,0.597931,0.6,770,-0.309793,-1.58E+06,-0.016579,5.82E+06,0.599457,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
774,799,-1.72471,-4.69E+23,-0.0655474,-3.36E+21,0.597702,0.6,771,-0.309793,-1.45E+06,-0.00779628,4.19E+06,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
775,812,-1.72471,-4.80E+23,-0.0687929,-1.03E+23,0.597778,0.6,771,-0.309793,-1.44E+06,-0.00206716,4.03E+06,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
776,817,-1.72471,-4.81E+23,-0.0515708,-2.70E+23,0.597626,0.6,767,-0.312772,-1.70E+06,-0.0191315,2.16E+06,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
777,810,-1.72471,-4.80E+23,-0.0305466,-3.43E+23,0.597855,0.6,761,-0.309793,-2.10E+06,-0.0409868,-5.32E+06,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
778,802,-1.72173,-4.74E+23,0.00635821,-2.35E+23,0.597855,0.6,756,-0.309793,-2.51E+06,-0.0189337,-1.69E+07,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
779,802,-1.72471,-4.73E+23,0.0398658,-3.29E+22,0.597778,0.6,756,-0.309793,-2.56E+06,0.0152799,-2.56E+07,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
780,809,-1.72769,-4.76E+23,0.00297896,9.10E+22,0.597702,0.6,758,-0.309793,-2.30E+06,0.0252805,-2.40E+07,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
781,818,-1.72471,-4.87E+23,-0.0530206,5.61E+21,0.597931,0.6,759,-0.309793,-2.17E+06,0.0225875,-1.28E+07,0.600754,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
782,823,-1.72471,-4.89E+23,-0.0418471,-2.13E+23,0.597855,0.6,760,-0.309793,-2.14E+06,0.0153813,-977981,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
783,819,-1.71875,-4.86E+23,0.0341811,-3.28E+23,0.597855,0.6,763,-0.309793,-1.96E+06,0.00825629,6.62E+06,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
784,812,-1.72471,-4.83E+23,0.0967935,-2.38E+23,0.597931,0.6,768,-0.309793,-1.61E+06,0.00308736,1.29E+07,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
785,806,-1.72471,-4.74E+23,0.0570057,-1.05E+22,0.597702,0.6,768,-0.309793,-1.60E+06,0.000120576,1.80E+07,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
786,802,-1.72173,-4.77E+23,0.00528828,2.08E+23,0.598007,0.6,764,-0.309793,-1.95E+06,-0.00113665,1.53E+07,0.599533,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
787,799,-1.72173,-4.73E+23,0.0223451,2.89E+23,0.597931,0.6,763,-0.309793,-1.95E+06,-0.00134894,5.49E+06,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
788,800,-1.72769,-4.70E+23,0.00332276,2.97E+23,0.597702,0.6,761,-0.306814,-2.13E+06,0.0189027,-3.57E+06,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
789,808,-1.72173,-4.77E+23,-0.0452815,2.40E+23,0.597778,0.6,757,-0.309793,-2.55E+06,0.0420898,-1.16E+07,0.599533,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
790,819,-1.72173,-4.86E+23,-0.0129847,1.54E+22,0.597855,0.6,753,-0.312772,-2.91E+06,0.000257621,-2.11E+07,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
791,822,-1.72173,-4.84E+23,0.0438975,-2.41E+23,0.597626,0.6,752,-0.309793,-3.08E+06,-0.05708,-2.80E+07,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
792,815,-1.72471,-4.84E+23,0.0355403,-3.12E+23,0.597855,0.6,752,-0.309793,-3.08E+06,-0.0453726,-2.80E+07,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
793,810,-1.72471,-4.80E+23,-0.0174869,-2.07E+23,0.597855,0.6,753,-0.306814,-2.88E+06,0.011687,-2.02E+07,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
794,810,-1.72471,-4.79E+23,-0.054652,-4.34E+22,0.597778,0.6,757,-0.306814,-2.46E+06,0.072106,-6.07E+06,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
795,810,-1.72471,-4.83E+23,-0.0552475,5.11E+22,0.598007,0.6,761,-0.312772,-2.08E+06,0.0575615,1.09E+07,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
796,805,-1.72471,-4.78E+23,-0.0405864,6.44E+22,0.597931,0.6,763,-0.309793,-1.87E+06,-0.0240445,2.43E+07,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
797,797,-1.72173,-4.69E+23,-0.0036017,1.49E+23,0.597778,0.6,762,-0.309793,-1.95E+06,-0.0512673,2.81E+07,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
798,793,-1.72173,-4.68E+23,0.0526006,3.01E+23,0.597855,0.6,765,-0.309793,-1.77E+06,-0.0286644,2.37E+07,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
799,795,-1.72173,-4.70E+23,0.0815896,3.42E+23,0.597931,0.6,767,-0.309793,-1.60E+06,-0.0115996,1.84E+07,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
800,799,-1.72173,-4.72E+23,0.0715417,2.30E+23,0.597855,0.6,768,-0.309793,-1.57E+06,-0.00142539,1.49E+07,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
801,802,-1.72173,-4.75E+23,0.0480903,5.79E+22,0.597931,0.6,769,-0.309793,-1.55E+06,0.00315915,1.12E+07,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
802,813,-1.72471,-4.83E+23,0.00542055,-1.40E+23,0.597931,0.6,772,-0.309793,-1.43E+06,0.00419925,7.92E+06,0.599762,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
803,832,-1.72173,-4.96E+23,-0.0336616,-3.99E+23,0.597855,0.6,772,-0.306814,-1.39E+06,0.0235168,6.50E+06,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
804,839,-1.72471,-5.00E+23,-0.0406881,-6.43E+23,0.597778,0.6,768,-0.309793,-1.68E+06,0.0451831,3.56E+06,0.599609,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
805,822,-1.72471,-4.90E+23,-0.0526003,-6.39E+23,0.597931,0.6,761,-0.309793,-2.12E+06,0.0219453,-5.16E+06,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
806,802,-1.72769,-4.74E+23,-0.0833481,-2.55E+23,0.597855,0.6,758,-0.309793,-2.41E+06,-0.0135742,-1.72E+07,0.599762,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
807,792,-1.72471,-4.69E+23,-0.0936292,2.81E+23,0.598007,0.6,754,-0.309793,-2.88E+06,-0.0245741,-2.76E+07,0.599609,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
808,792,-1.72769,-4.68E+23,-0.072705,6.04E+23,0.597931,0.6,748,-0.312772,-3.68E+06,-0.0424775,-3.81E+07,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
809,798,-1.72471,-4.73E+23,-0.0444497,5.93E+23,0.597931,0.6,744,-0.312772,-4.59E+06,-0.0783935,-5.21E+07,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
810,804,-1.72471,-4.80E+23,-0.000726579,3.32E+23,0.598083,0.6,746,-0.309793,-4.07E+06,-0.0720916,-5.79E+07,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
811,805,-1.72173,-4.78E+23,0.0575515,2.38E+22,0.597931,0.6,751,-0.309793,-3.18E+06,-0.0100997,-3.79E+07,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
812,802,-1.72173,-4.78E+23,0.106088,-1.34E+23,0.598083,0.6,754,-0.312772,-2.73E+06,0.0181935,-968541,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
813,798,-1.72471,-4.77E+23,0.0974856,-1.46E+23,0.59816,0.6,756,-0.309793,-2.50E+06,0.00499796,2.81E+07,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
814,792,-1.72471,-4.68E+23,0.0275965,-3.73E+22,0.597931,0.6,756,-0.309793,-2.50E+06,0.0182452,3.88E+07,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
815,788,-1.72471,-4.68E+23,-0.028717,1.42E+23,0.598083,0.6,754,-0.306814,-2.71E+06,0.0588328,3.28E+07,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
816,797,-1.72173,-4.72E+23,-0.0242211,2.12E+23,0.597931,0.6,753,-0.309793,-2.80E+06,0.0797698,1.79E+07,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
817,813,-1.72471,-4.81E+23,0.00415473,7.28E+22,0.597778,0.6,757,-0.312772,-2.42E+06,0.0269231,6.87E+06,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
818,820,-1.72471,-4.90E+23,-0.00526572,-2.12E+23,0.598007,0.6,763,-0.306814,-1.97E+06,-0.0221269,7.97E+06,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
819,815,-1.72173,-4.85E+23,-0.00774745,-4.22E+23,0.597931,0.6,767,-0.309793,-1.69E+06,0.00366385,1.68E+07,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
820,805,-1.72173,-4.76E+23,0.0332977,-3.32E+23,0.597855,0.6,765,-0.312772,-1.84E+06,-0.00658884,2.17E+07,0.599838,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
821,797,-1.71875,-4.74E+23,0.0812619,-4.35E+22,0.598083,0.6,761,-0.309793,-2.18E+06,-0.0489406,1.54E+07,0.599533,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
822,794,-1.72471,-4.74E+23,0.0791204,1.75E+23,0.59816,0.6,759,-0.309793,-2.31E+06,-0.0331483,2.20E+06,0.599838,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
823,799,-1.72173,-4.72E+23,0.0168172,2.53E+23,0.597855,0.6,760,-0.309793,-2.19E+06,0.00233048,-7.00E+06,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
824,799,-1.72471,-4.75E+23,-0.0334689,2.27E+23,0.598007,0.6,760,-0.309793,-2.26E+06,0.0163474,-8.58E+06,0.599609,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
825,810,-1.72173,-4.83E+23,-0.045253,7.73E+22,0.598007,0.6,760,-0.312772,-2.20E+06,-0.00220908,-6.64E+06,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
826,810,-1.72471,-4.83E+23,-0.0380984,-1.31E+23,0.598007,0.6,756,-0.309793,-2.58E+06,-0.0290796,-6.28E+06,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
827,808,-1.72471,-4.81E+23,-0.0450487,-2.25E+23,0.598007,0.6,749,-0.309793,-3.52E+06,-0.0121419,-1.55E+07,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
828,803,-1.72173,-4.75E+23,-0.0357148,-1.41E+23,0.597855,0.6,744,-0.309793,-4.62E+06,0.0181836,-3.77E+07,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
829,795,-1.72471,-4.72E+23,-0.00201734,4.78E+22,0.598007,0.6,746,-0.312772,-4.04E+06,0.00579249,-5.39E+07,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
830,794,-1.72173,-4.72E+23,0.0124975,1.94E+23,0.598083,0.6,751,-0.309793,-3.18E+06,-0.0209307,-4.00E+07,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
831,799,-1.72471,-4.72E+23,0.0150478,2.18E+23,0.597855,0.6,754,-0.312772,-2.71E+06,-0.0263839,-4.95E+06,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
832,803,-1.72173,-4.73E+23,0.0120477,1.59E+23,0.597778,0.6,757,-0.306814,-2.41E+06,-0.00148354,2.50E+07,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
833,805,-1.72471,-4.76E+23,0.00762774,5.40E+22,0.597855,0.6,758,-0.309793,-2.30E+06,0.0493153,3.86E+07,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
834,809,-1.72471,-4.85E+23,-0.0162139,-1.08E+23,0.59816,0.6,756,-0.309793,-2.46E+06,0.057045,3.62E+07,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
835,810,-1.72471,-4.84E+23,-0.0416727,-2.72E+23,0.598083,0.6,754,-0.306814,-2.74E+06,0.0448572,2.22E+07,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
836,809,-1.71875,-4.85E+23,-0.00105834,-3.18E+23,0.59816,0.6,758,-0.306814,-2.29E+06,0.0677331,8.57E+06,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
837,808,-1.72471,-4.81E+23,0.0557852,-2.32E+23,0.598007,0.6,765,-0.312772,-1.79E+06,0.038938,8.11E+06,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
838,806,-1.72471,-4.81E+23,0.0241421,-9.13E+22,0.598083,0.6,767,-0.309793,-1.69E+06,-0.0434017,1.61E+07,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
839,804,-1.72173,-4.82E+23,-0.0153805,7.62E+21,0.598236,0.6,765,-0.312772,-1.83E+06,-0.0856915,1.88E+07,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
840,807,-1.72471,-4.82E+23,-0.00746045,3.39E+22,0.598083,0.6,764,-0.306814,-1.93E+06,-0.0601658,1.30E+07,0.599686,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
841,810,-1.72173,-4.83E+23,-0.00205316,2.84E+22,0.598007,0.6,762,-0.312772,-2.05E+06,-0.0136231,3.99E+06,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
842,810,-1.72471,-4.84E+23,0.00083902,1.59E+21,0.598083,0.6,759,-0.312772,-2.31E+06,-0.030897,-4.79E+06,0.599838,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
843,813,-1.72173,-4.85E+23,0.00185889,-3.93E+22,0.598007,0.6,758,-0.312772,-2.39E+06,-0.0697298,-1.19E+07,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
844,816,-1.72173,-4.88E+23,0.0217709,-8.97E+22,0.598083,0.6,758,-0.309793,-2.40E+06,-0.0469559,-1.46E+07,0.599838,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
845,811,-1.72471,-4.86E+23,0.0241211,-1.24E+23,0.59816,0.6,759,-0.312772,-2.30E+06,-0.0048849,-1.17E+07,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
846,802,-1.72173,-4.75E+23,-0.00135993,-2.67E+22,0.597931,0.6,762,-0.309793,-2.03E+06,0.0138468,-4.26E+06,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
847,800,-1.71875,-4.77E+23,0.0285303,1.71E+23,0.598083,0.6,764,-0.309793,-1.89E+06,0.0378955,5.24E+06,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
848,806,-1.72173,-4.78E+23,0.0731905,2.50E+23,0.597931,0.6,764,-0.312772,-1.85E+06,0.0376382,1.17E+07,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
849,808,-1.72173,-4.81E+23,0.0519165,1.65E+23,0.598007,0.6,761,-0.309793,-2.12E+06,0.00741879,1.09E+07,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
850,802,-1.71875,-4.79E+23,0.029125,4.83E+22,0.59816,0.6,758,-0.306814,-2.29E+06,0.0329278,3.11E+06,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
851,799,-1.71875,-4.79E+23,0.051806,-3.53E+21,0.598236,0.6,756,-0.306814,-2.52E+06,0.0945146,-6.61E+06,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
852,805,-1.71578,-4.79E+23,0.0871636,-3.57E+21,0.598007,0.6,758,-0.312772,-2.28E+06,0.0744106,-1.15E+07,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
853,810,-1.71578,-4.87E+23,0.11824,-5.36E+22,0.598236,0.6,765,-0.309793,-1.76E+06,-0.0139668,-5.20E+06,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
854,811,-1.71578,-4.87E+23,0.119164,-1.71E+23,0.598236,0.6,772,-0.312772,-1.38E+06,-0.0666239,9.91E+06,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
855,811,-1.71875,-4.85E+23,0.0673928,-2.17E+23,0.598083,0.6,774,-0.312772,-1.22E+06,-0.0902667,2.31E+07,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
856,813,-1.71875,-4.88E+23,-0.0121616,-1.64E+23,0.59816,0.6,774,-0.309793,-1.26E+06,-0.0756052,2.67E+07,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
