count,tension_left,ms_left,ms_left_model,ms_speed_left,ms_speed_left_model,pressure_left,g_pressure_1,tension_right,ms_right,ms_right_model,ms_speed_right,ms_speed_right_model,natural_length_right_model,deformation_right_model,natural_length_left_model,deformation_left_model,pressure_right,g_pressure_2,start of cycle,angle,m5_Ia_+,m5_Ia_model_+,m5_Ia_-,m5_Ia_model_-,m5_Ib_-,m5_Ib_+,m7_Ia_+,m7_Ia_model_+,m7_Ia_-,m7_Ia_model_-,m7_Ib_-,m7_Ib_+,4.67966,2.78218,170.062,178.515,11146,14502,0.109863
322,-1,-0.893633,151.007,-0.623213,-70.3975,0.320526,0.3288,50,-0.357453,147.148,0.360557,22.4246,145.031,2.11728,150.836,0.170508,0.476089,0.4712,0,1439,0,0.403957,0,0.403957,0,0,0,0,0,0,0,0,,,,,,,
323,-9,-0.90257,152.234,-0.621133,-25.9385,0.320984,0.3292,47,-0.357453,147.083,0.432237,6.22298,145.09,1.99344,150.809,1.42557,0.47525,0.4708,0,0,0,0.403957,0,0.403957,0,0,0,0,0,0,0,0,,,,,,,
324,-9,-0.893633,152.22,-0.592504,28.3177,0.321213,0.3296,45,-0.354475,147.06,0.405141,-5.17726,145.149,1.91072,150.795,1.42497,0.474411,0.4704,0,0,0,0.403957,0,0.403957,0,0,0,0,0,0,0,0,,,,,,,
325,-11,-0.881718,152.461,-0.280642,52.7347,0.321976,0.33,40,-0.354475,146.868,0.324591,-10.5313,145.165,1.70274,150.749,1.71198,0.474182,0.47,0,0,0,0.527347,0,0.527347,0,0,0,0,0,0,0,0,,,,,,,
326,-13,-0.893633,152.722,0.0642724,53.4878,0.322281,0.3304,36,-0.354475,146.727,0.223733,-13.5843,145.192,1.53564,150.731,1.99137,0.473801,0.4696,0,0,0,0.534878,0,0.534878,0,0,0,0,0,0,0,0,,,,,,,
327,-5,-0.884697,151.53,0.169762,36.4739,0.322586,0.3308,42,-0.354475,147.021,0.121731,-12.3797,145.235,1.78628,150.713,0.817132,0.47319,0.4692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
328,8,-0.875761,149.186,0.267667,-10.3905,0.322891,0.3312,53,-0.351496,147.509,0.0667516,-2.26434,145.267,2.24195,150.694,-1.5079,0.472733,0.4688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
329,12,-0.863846,148.261,0.495779,-72.5888,0.323425,0.3316,63,-0.351496,147.946,0.0659921,13.972,145.294,2.6521,150.662,-2.40103,0.472351,0.4684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
330,1,-0.878739,150.466,0.576017,-91.9989,0.323807,0.332,66,-0.351496,148.1,0.0678458,27.0814,145.326,2.77455,150.639,-0.172812,0.471893,0.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
331,-12,-0.869803,152.458,0.393549,-38.4098,0.324265,0.3324,61,-0.36639,147.923,-0.0496213,29.0093,145.353,2.57071,150.612,1.8459,0.471512,0.4676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
332,-12,-0.893633,152.429,0.0719923,35.4154,0.324722,0.3328,61,-0.360432,147.87,-0.244601,20.2795,145.299,2.57044,150.584,1.84445,0.472275,0.4672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
333,-6,-0.90257,151.538,-0.400018,63.3253,0.324951,0.3332,49,-0.354475,147.462,-0.239067,6.55794,145.385,2.07729,150.57,0.9675,0.471054,0.4668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
334,1,-0.911506,150.371,-0.826839,37.7672,0.325409,0.3336,47,-0.348517,147.417,-0.0122969,-7.01033,145.422,1.99461,150.543,-0.172188,0.47052,0.4664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
335,3,-0.920442,149.988,-1.01995,-7.19925,0.325867,0.334,41,-0.351496,147.162,0.184645,-15.7717,145.417,1.74515,150.515,-0.527341,0.470596,0.466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
336,-2,-0.917464,150.835,-0.984464,-31.1058,0.326096,0.3344,31,-0.357453,146.792,0.176123,-21.3466,145.465,1.32625,150.502,0.333688,0.46991,0.4656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
337,-7,-0.914485,151.585,-0.704194,-18.7409,0.32663,0.3348,26,-0.348517,146.629,0.0850199,-25.6685,145.514,1.11524,150.47,1.11562,0.469223,0.4652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
338,-9,-0.923421,151.852,-0.398394,8.95791,0.327087,0.3352,27,-0.348517,146.677,0.104366,-24.8796,145.519,1.15755,150.442,1.40992,0.469147,0.4648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
339,-6,-0.9264,151.396,-0.284289,23.5411,0.32724,0.3356,27,-0.348517,146.725,0.144142,-17.9714,145.567,1.15763,150.433,0.963271,0.46846,0.4644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
