Count,OriginalData,MovingAverage
1092,-45.2373,9.52162
1093,85.2393,11.2847
1094,93.2587,7.04789
1095,58.4891,6.73955
1096,-28.7386,9.77199
1097,-68.6265,10.4357
1098,-12.0498,6.67697
1099,41.7462,3.02658
1100,9.37882,4.70838
1101,-49.5169,10.1147
1102,-116.854,15.5618
1103,-139.943,20.157
1104,48.5797,23.7743
1105,0.483172,17.119
1106,359.964,11.8471
1107,54.9504,-12.9637
1108,-17.4166,-19.6272
1109,-55.591,-14.8751
1110,-35.7092,-4.27276
1111,8.02598,2.31845
1112,-9.9751,0.909764
1113,0.502472,-1.40545
1114,87.0918,-4.88882
1115,119.138,-12.4076
1116,-15.4636,-18.3892
1117,-143.802,-13.9406
1118,-85.0576,-3.35326
1119,75.3822,1.38152
1120,117.506,-6.78654
1121,59.4245,-17.4141
1122,-24.9501,-16.1219
1123,-67.5963,-7.57675
1124,-84.5272,-1.87007
1125,-104.955,-1.43026
1126,-136.252,0.54931
1127,-78.3201,7.68071
1128,77.6271,14.572
1129,156.455,13.4589
1130,96.1149,7.00086
1131,-20.1477,-1.04981
1132,-56.2794,-8.34467
1133,-69.1648,-13.9211
1134,-63.2848,-10.3665
1135,-0.492572,-1.59806
1136,73.5087,3.12362
1137,67.944,-0.502185
1138,9.63787,-7.62284
1139,-87.9789,-9.15642
1140,-95.045,-2.09517
1141,85.2682,5.7076
1142,145.953,1.41938
1143,46.5373,-7.81339
1144,-75.7309,-13.3771
1145,-65.3637,-12.8708
1146,6.37596,-10.7196
1147,59.5053,-5.54385
1148,55.3648,0.023381
1149,27.295,4.09594
1150,-64.8985,6.61425
1151,-166.045,9.28949
1152,-167.807,12.9122
1153,1.92715,15.2437
1154,112.083,10.2733
1155,93.9412,0.506574
1156,0.992529,-5.42334
1157,-74.4691,-1.11369
1158,-21.0338,6.71076
1159,53.2461,7.24754
1160,61.0105,0.468912
1161,-0.496163,-8.44511
1162,-38.7025,-16.1905
1163,-64.7376,-15.6175
1164,-65.6034,-6.78379
1165,-22.3406,3.19293
1166,109.891,6.5787
1167,170.85,-0.601226
1168,136.816,-11.3167
1169,77.6612,-17.4887
1170,-11.3937,-18.2293
1171,-93.5899,-13.6041
1172,-121.177,-5.4679
1173,-97.4812,0.590949
1174,-83.2521,2.09375
1175,-24.6571,4.70805
1176,87.1856,7.85684
1177,82.0199,
1178,-10.2983,
1179,-82.3264,
1180,-117.27,
1181,-155.404,
1182,-27.2428,
1183,111.937,
1184,133.931,
1185,45.3749,
1186,-33.7076,
1187,-43.459,
1188,13.3745,
1189,62.8497,
1190,81.1111,
1191,69.1338,
1192,0,
1193,-67.4252,
1194,-30.9661,
1195,38.3188,
