Count,OriginalData,MovingAverage
1093,85.2393,1.23263
1094,93.2587,-21.2856
1095,58.4891,-25.7535
1096,-28.7386,-31.5541
1097,-68.6265,7.31617
1098,-12.0498,19.6739
1099,41.7462,19.1372
1100,9.37882,9.40346
1101,-49.5169,4.89466
1102,-116.854,10.6489
1103,-139.943,21.3368
1104,48.5797,35.3814
1105,0.483172,39.2326
1106,359.964,51.0981
1107,54.9504,13.5553
1108,-17.4166,-6.31992
1109,-55.591,-13.084
1110,-35.7092,0.013295
1111,8.02598,15.3348
1112,-9.9751,20.4747
1113,0.502472,18.9772
1114,87.0918,12.1673
1115,119.138,-4.99461
1116,-15.4636,-27.4039
1117,-143.802,-39.4827
1118,-85.0576,-32.9346
1119,75.3822,-16.6661
1120,117.506,-8.55881
1121,59.4245,-10.6979
1122,-24.9501,-18.6551
1123,-67.5963,-21.7881
1124,-84.5272,-21.9449
1125,-104.955,-19.8207
1126,-136.252,-9.37444
1127,-78.3201,11.6016
1128,77.6271,26.228
1129,156.455,19.4291
1130,96.1149,-5.01427
1131,-20.1477,-24.1303
1132,-56.2794,-13.5887
1133,-69.1648,6.63457
1134,-63.2848,18.2048
1135,-0.492572,16.9602
1136,73.5087,10.4731
1137,67.944,3.75978
1138,9.63787,2.91591
1139,-87.9789,7.48861
1140,-95.045,19.016
1141,85.2682,22.0306
1142,145.953,-3.10067
1143,46.5373,-34.4767
1144,-75.7309,-38.9377
1145,-65.3637,-20.1563
1146,6.37596,-4.22581
1147,59.5053,-4.76415
1148,55.3648,-18.1616
1149,27.295,-25.8015
1150,-64.8985,-23.2063
1151,-166.045,-10.6154
1152,-167.807,5.93944
1153,1.92715,18.8499
1154,112.083,12.1834
1155,93.9412,-5.58522
1156,0.992529,-17.2134
1157,-74.4691,-6.32356
1158,-21.0338,18.2084
1159,53.2461,33.9933
1160,61.0105,36.4348
1161,-0.496163,29.1944
1162,-38.7025,19.885
1163,-64.7376,11.6376
1164,-65.6034,8.36324
1165,-22.3406,6.59836
1166,109.891,6.36672
1167,170.85,4.09618
1168,136.816,-4.78683
1169,77.6612,-19.4983
1170,-11.3937,-35.497
1171,-93.5899,-46.0847
1172,-121.177,-52.2661
1173,-97.4812,-42.8726
1174,-83.2521,-21.9308
1175,-24.6571,-0.212511
1176,87.1856,6.79069
1177,82.0199,-5.29863
1178,-10.2983,-17.8465
1179,-82.3264,-15.4792
1180,-117.27,-0.961632
1181,-155.404,18.8765
1182,-27.2428,41.3303
1183,111.937,44.0545
1184,133.931,26.1183
1185,45.3749,9.62861
1186,-33.7076,8.923
1187,-43.459,
1188,13.3745,
1189,62.8497,
1190,81.1111,
1191,69.1338,
1192,0,
1193,-67.4252,
1194,-30.9661,
1195,38.3188,
