Count,OriginalData,MovingAverage
1092,-45.2373,5.21569
1093,85.2393,4.93964
1094,93.2587,1.07954
1095,58.4891,-2.83405
1096,-28.7386,-4.30859
1097,-68.6265,-1.75241
1098,-12.0498,1.66185
1099,41.7462,2.20405
1100,9.37882,-1.03908
1101,-49.5169,-3.64968
1102,-116.854,-0.28005
1103,-139.943,6.29013
1104,48.5797,10.9521
1105,0.483172,7.84437
1106,359.964,6.1982
1107,54.9504,-2.6415
1108,-17.4166,-2.52763
1109,-55.591,-0.708098
1110,-35.7092,1.36405
1111,8.02598,0.63432
1112,-9.9751,-3.71745
1113,0.502472,-7.66325
1114,87.0918,-7.62763
1115,119.138,-7.00285
1116,-15.4636,-7.63278
1117,-143.802,-7.22137
1118,-85.0576,-5.48805
1119,75.3822,-3.88745
1120,117.506,-4.44086
1121,59.4245,-5.85325
1122,-24.9501,-7.35126
1123,-67.5963,-7.69507
1124,-84.5272,-7.6236
1125,-104.955,-7.15051
1126,-136.252,-5.08515
1127,-78.3201,1.06843
1128,77.6271,7.29768
1129,156.455,8.7774
1130,96.1149,6.80756
1131,-20.1477,4.11984
1132,-56.2794,2.28379
1133,-69.1648,0.661347
1134,-63.2848,-0.0465637
1135,-0.492572,-0.545746
1136,73.5087,-1.14986
1137,67.944,-0.807937
1138,9.63787,-0.45604
1139,-87.9789,-0.954444
1140,-95.045,-0.813131
1141,85.2682,-1.36876
1142,145.953,-7.38556
1143,46.5373,-11.7155
1144,-75.7309,-10.0805
1145,-65.3637,-4.83892
1146,6.37596,-2.07045
1147,59.5053,-3.07254
1148,55.3648,-5.64665
1149,27.295,-6.6964
1150,-64.8985,-5.80754
1151,-166.045,-2.1573
1152,-167.807,3.72217
1153,1.92715,7.91735
1154,112.083,6.18354
1155,93.9412,2.60731
1156,0.992529,1.21675
1157,-74.4691,
1158,-21.0338,
1159,53.2461,
1160,61.0105,
1161,-0.496163,
1162,-38.7025,
1163,-64.7376,
1164,-65.6034,
1165,-22.3406,
1166,109.891,
1167,170.85,
1168,136.816,
1169,77.6612,
1170,-11.3937,
1171,-93.5899,
1172,-121.177,
1173,-97.4812,
1174,-83.2521,
1175,-24.6571,
1176,87.1856,
1177,82.0199,
1178,-10.2983,
1179,-82.3264,
1180,-117.27,
1181,-155.404,
1182,-27.2428,
1183,111.937,
1184,133.931,
1185,45.3749,
1186,-33.7076,
1187,-43.459,
1188,13.3745,
1189,62.8497,
1190,81.1111,
1191,69.1338,
1192,0,
1193,-67.4252,
1194,-30.9661,
1195,38.3188,
