Count,OriginalData,ExponentialMovingAverage
1071,75.959702,22.735207
1072,39.024101,16.973768
1073,-29.264000,0.461716
1074,-18.969101,-2.468641
1075,48.118198,17.138494
1076,17.891500,23.886997
1077,-103.544998,0.334954
1078,-142.951004,-23.078701
1079,-54.973099,-24.599159
1080,86.710197,-3.892429
1081,61.464401,3.025356
1082,-9.577490,-8.446083
1083,-22.292900,-9.579737
1084,-29.111401,-4.112360
1085,-74.450798,-20.964561
1086,-90.215797,-49.880482
1087,-0.966185,-46.284348
1088,132.520004,-1.947540
1089,144.033997,43.641136
1090,-20.070499,28.663391
1091,-133.264008,-10.328160
1092,-45.237301,-18.384617
1093,85.239304,-0.460520
1094,93.258698,10.484335
1095,58.489101,17.093176
1096,-28.738600,20.758005
1097,-68.626503,22.450909
1098,-12.049800,17.725889
1099,41.746201,0.032545
1100,9.378820,-13.484807
1101,-49.516899,-8.202610
1102,-116.853996,-10.417357
1103,-139.942993,-32.889420
1104,48.579700,-22.750952
1105,0.483172,-30.252640
1106,359.963989,35.333683
1107,54.950401,46.506001
1108,-17.416599,42.115540
1109,-55.591000,19.999548
1110,-35.709202,1.953293
1111,8.025980,-5.994749
1112,-9.975100,-9.822318
1113,0.502472,17.398142
1114,87.091797,23.604069
1115,119.138000,89.299103
1116,-15.463600,29.248175
1117,-143.802002,-11.943837
1118,-85.057602,-30.369057
1119,75.382202,-8.468833
1120,117.505997,20.315029
1121,59.424500,25.005945
1122,-24.950100,17.331535
1123,-67.596298,13.530368
1124,-84.527199,0.009712
1125,-104.955002,-37.169361
1126,-136.251999,-72.437004
1127,-78.320099,-65.609604
1128,77.627098,-17.998545
1129,156.455002,19.383011
1130,96.114899,25.526331
1131,-20.147699,5.879432
1132,-56.279400,-11.155129
1133,-69.164803,-23.978376
1134,-63.284801,-33.871124
1135,-0.492572,-32.009567
1136,73.508698,-5.036607
1137,67.944000,29.196674
1138,9.637870,36.237408
1139,-87.978897,5.541071
1140,-95.044998,-28.376560
1141,85.268204,-12.571081
1142,145.953003,14.519287
1143,46.537300,21.131193
1144,-75.730904,11.961102
1145,-65.363701,7.850086
1146,6.375960,6.833997
1147,59.505299,8.572468
1148,55.364799,3.957480
1149,27.295000,7.250765
1150,-64.898499,18.372335
1151,-166.044998,-7.000191
1152,-167.807007,-49.602310
1153,1.927150,-56.669907
1154,112.083000,-24.593895
1155,93.941200,6.601950
1156,0.992529,12.724265
1157,-74.469101,-3.685684
1158,-21.033800,-10.613327
1159,53.246101,-11.396152
1160,61.010502,-11.828496
1161,-0.496163,-10.004940
1162,-38.702499,7.594794
1163,-64.737602,9.251771
1164,-65.603401,-6.797074
1165,-22.340599,-22.118319
1166,109.890999,-8.260980
1167,170.850006,31.487995
1168,136.815994,60.624035
1169,77.661201,64.765472
1170,-11.393700,42.649971
1171,-93.589897,12.742984
1172,-121.177002,-15.106019
1173,-97.481201,-30.199715
1174,-83.252098,-34.029758
1175,-24.657101,-14.549662
1176,87.185600,12.142414
1177,82.019897,20.272202
1178,-10.298300,6.761712
1179,-82.326401,-21.407833
1180,-117.269997,-49.887005
1181,-155.404007,-72.780464
1182,-27.242800,-61.315445
1183,111.936996,-27.902178
1184,133.931000,9.398999
1185,45.374901,30.975157
1186,-33.707600,18.520229
1187,-43.459000,-5.159117
1188,13.374500,-11.472150
1189,62.849701,-2.656577
1190,81.111099,7.447529
1191,69.133797,35.892006
1192,0.000000,48.076214
1193,-67.425201,30.032627
1194,-30.966101,7.037294
1195,38.318802,2.093731
