Count,OriginalData,ExponentialMovingAverage
1095,58.489101,-9.088124
1096,-28.738600,4.040523
1097,-68.626503,4.711226
1098,-12.049800,3.236833
1099,41.746201,-3.023836
1100,9.378820,-18.815947
1101,-49.516899,-28.252167
1102,-116.853996,-15.326280
1103,-139.942993,8.556887
1104,48.579700,10.547589
1105,0.483172,-0.438194
1106,359.963989,-0.117562
1107,54.950401,3.638649
1108,-17.416599,9.607700
1109,-55.591000,8.255835
1110,-35.709202,1.128572
1111,8.025980,-2.824074
1112,-9.975100,0.852254
1113,0.502472,4.873233
1114,87.091797,2.744726
1115,119.138000,-5.565033
1116,-15.463600,-6.144866
1117,-143.802002,3.247622
1118,-85.057602,16.395115
1119,75.382202,21.110767
1120,117.505997,21.535179
1121,59.424500,8.277354
1122,-24.950100,-10.988436
1123,-67.596298,-17.937881
1124,-84.527199,-11.706484
1125,-104.955002,-13.541688
1126,-136.251999,-17.526712
1127,-78.320099,-13.864250
1128,77.627098,8.220808
1129,156.455002,29.312910
1130,96.114899,30.627748
1131,-20.147699,10.546377
1132,-56.279400,-5.183539
1133,-69.164803,-15.778681
1134,-63.284801,-27.798836
1135,-0.492572,-26.188625
1136,73.508698,-1.817195
1137,67.944000,9.589292
1138,9.637870,7.996005
1139,-87.978897,7.046621
1140,-95.044998,-3.133754
1141,85.268204,6.476183
1142,145.953003,1.649107
1143,46.537300,8.558339
1144,-75.730904,11.719256
1145,-65.363701,1.563190
1146,6.375960,-10.261354
1147,59.505299,-6.689324
1148,55.364799,6.752882
1149,27.295000,10.939575
1150,-64.898499,-0.307808
1151,-166.044998,-2.532413
1152,-167.807007,-0.999964
1153,1.927150,-14.022405
1154,112.083000,-20.957056
1155,93.941200,-8.744604
1156,0.992529,3.150432
1157,-74.469101,-2.318089
1158,-21.033800,-6.748481
1159,53.246101,5.363538
1160,61.010502,11.528036
1161,-0.496163,1.859456
1162,-38.702499,-7.724924
1163,-64.737602,-17.013077
1164,-65.603401,-17.368727
1165,-22.340599,-6.988298
1166,109.890999,1.981787
1167,170.850006,4.940573
1168,136.815994,10.207883
1169,77.661201,15.850620
1170,-11.393700,15.782917
1171,-93.589897,8.618762
1172,-121.177002,-3.192627
1173,-97.481201,-3.666555
1174,-83.252098,3.836167
1175,-24.657101,-0.818522
1176,87.185600,-15.509414
1177,82.019897,-18.910814
1178,-10.298300,-6.834543
1179,-82.326401,10.844037
1180,-117.269997,4.890708
1181,-155.404007,-7.897277
1182,-27.242800,-10.001085
1183,111.936996,-8.509192
1184,133.931000,-11.824208
1185,45.374901,-12.824972
1186,-33.707600,-1.160670
1187,-43.459000,16.065929
1188,13.374500,17.570778
1189,62.849701,-3.740259
1190,81.111099,-17.378084
1191,69.133797,-3.752655
1192,0.000000,13.978566
1193,-67.425201,13.451846
1194,-30.966101,7.867042
1195,38.318802,-3.334153
