count,tension_left,ms_left,ms_left_model,ms_speed_left,ms_speed_left_model,pressure_left,g_pressure_1,tension_right,ms_right,ms_right_model,ms_speed_right,ms_speed_right_model,pressure_right,g_pressure_2,start of cycle,angle,m5_Ia_+,m5_Ia_model_+,m5_Ia_-,m5_Ia_model_-,m5_Ib_-,m5_Ib_+,m7_Ia_+,m7_Ia_model_+,m7_Ia_-,m7_Ia_model_-,m7_Ib_-,m7_Ib_+,4.88817,2.27281,2.83E+10,-17304.9,17176,16460
681,885,-1.74556,-5.11E+23,0.0200794,-3.44E+23,0.596634,0.6,559,-0.259154,832902,-0.0291987,-48639.6,0.604263,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
682,885,-1.74556,-5.11E+23,0.0146954,-1.47E+23,0.596634,0.6,558,-0.259154,830711,-0.0800845,46506.6,0.604111,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
683,879,-1.74556,-5.07E+23,0.00850776,5.38E+22,0.596634,0.6,561,-0.253196,840648,-0.0395151,138151,0.604187,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
684,878,-1.7545,-5.06E+23,-0.0563176,1.83E+23,0.596634,0.6,561,-0.253196,838760,0.0678279,244680,0.604416,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
685,879,-1.75152,-5.07E+23,-0.167819,2.19E+23,0.596634,0.6,558,-0.256175,829416,0.113789,201172,0.604263,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
686,882,-1.75748,-5.10E+23,-0.228517,1.47E+23,0.59671,0.6,553,-0.256175,811372,0.062029,-130484,0.604416,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
687,882,-1.76046,-5.12E+23,-0.271902,1.58E+22,0.596786,0.6,550,-0.256175,802374,0.00391028,-597694,0.60434,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
688,885,-1.76046,-5.12E+23,-0.296432,-8.98E+22,0.59671,0.6,552,-0.256175,808131,-0.0211363,-832551,0.604416,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
689,892,-1.75748,-5.22E+23,-0.226587,-1.90E+23,0.596939,0.6,559,-0.259154,830471,-0.0457497,-538083,0.604568,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
690,891,-1.75748,-5.18E+23,-0.0966616,-2.84E+23,0.596786,0.6,566,-0.256175,855544,-0.0635291,235246,0.604645,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
691,880,-1.76046,-5.09E+23,-0.0169374,-1.98E+23,0.59671,0.6,572,-0.256175,879436,-0.0337211,1.14E+06,0.604645,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
692,870,-1.75748,-5.07E+23,0.000566987,4.54E+22,0.597015,0.6,573,-0.256175,880953,0.00767382,1.70E+06,0.605026,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
693,871,-1.76046,-5.05E+23,0.00759421,2.26E+23,0.596863,0.6,566,-0.256175,856119,0.0226911,1.49E+06,0.604568,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
694,877,-1.76046,-5.12E+23,-0.0115897,2.30E+23,0.597015,0.6,558,-0.256175,824778,0.0227677,465964,0.604874,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
695,879,-1.76046,-5.14E+23,-0.0363793,7.94E+22,0.597015,0.6,556,-0.256175,819013,0.0166561,-708641,0.604721,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
696,874,-1.76046,-5.12E+23,-0.0367965,-5.67E+22,0.597092,0.6,558,-0.256175,824778,0.00963906,-1.25E+06,0.604874,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
697,871,-1.76046,-5.07E+23,-0.0270402,-4.57E+22,0.596939,0.6,558,-0.253196,824778,0.0242172,-1.10E+06,0.604874,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
698,875,-1.76046,-5.11E+23,-0.0157168,2.38E+22,0.597015,0.6,557,-0.256175,820318,0.0439008,-731617,0.605026,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
699,881,-1.76344,-5.17E+23,-0.026863,-1.55E+22,0.597092,0.6,559,-0.253196,826755,0.0404142,-398653,0.605103,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
700,884,-1.76642,-5.17E+23,-0.0843322,-1.37E+23,0.597015,0.6,565,-0.256175,848127,0.0282484,46642.8,0.605179,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
701,884,-1.76344,-5.19E+23,-0.125348,-2.07E+23,0.597092,0.6,569,-0.253196,863647,0.0156801,652329,0.605179,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
702,880,-1.76344,-5.16E+23,-0.0884477,-1.85E+23,0.597092,0.6,569,-0.253196,864601,0.0262707,1.08E+06,0.605026,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
703,878,-1.76344,-5.17E+23,-0.0293489,-1.08E+23,0.597244,0.6,567,-0.256175,855332,0.0235622,1.03E+06,0.605255,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
704,877,-1.76344,-5.18E+23,0.00296622,-5.32E+22,0.597321,0.6,565,-0.256175,846398,-0.0239003,546017,0.605484,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
705,877,-1.76344,-5.17E+23,0.0155056,-2.65E+22,0.597244,0.6,562,-0.253196,836999,-0.0370578,-44297.4,0.605179,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
706,885,-1.76344,-5.22E+23,0.0164981,-3.19E+22,0.597244,0.6,560,-0.256175,829810,-0.0125266,-510339,0.605179,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
707,900,-1.76046,-5.36E+23,0.0324557,-1.84E+23,0.597397,0.6,562,-0.259154,836999,-0.0390316,-676312,0.605179,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
708,901,-1.76046,-5.35E+23,0.0702849,-4.13E+23,0.597321,0.6,564,-0.256175,843474,-0.0794371,-470597,0.605331,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
709,882,-1.76046,-5.23E+23,0.0869359,-3.96E+23,0.597397,0.6,563,-0.253196,838928,-0.0346845,-154009,0.605484,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
710,864,-1.76046,-5.12E+23,0.0703523,-3.86E+22,0.597473,0.6,560,-0.256175,828911,0.0331468,-66588.9,0.605331,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
711,869,-1.75748,-5.17E+23,0.0644973,3.20E+23,0.597549,0.6,560,-0.253196,828072,0.0521776,-183196,0.605484,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
712,890,-1.76046,-5.29E+23,0.0647478,3.10E+23,0.597397,0.6,563,-0.256175,838534,0.0460257,-190595,0.60556,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
713,902,-1.76046,-5.41E+23,0.0276003,-5.09E+22,0.597549,0.6,567,-0.253196,852938,0.0313582,88837.2,0.605713,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
714,900,-1.75748,-5.38E+23,0.00491702,-4.03E+23,0.597473,0.6,570,-0.256175,865938,0.0171333,531314,0.605484,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
715,888,-1.76046,-5.31E+23,0.0141998,-4.31E+23,0.597549,0.6,567,-0.253196,853296,0.00673646,757231,0.605637,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
716,876,-1.76046,-5.20E+23,-0.00577996,-1.43E+23,0.597473,0.6,562,-0.256175,833450,0.000589774,430413,0.605865,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
717,875,-1.76344,-5.21E+23,-0.0524352,1.92E+23,0.597549,0.6,562,-0.253196,833780,-0.00217489,-169936,0.605789,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
718,887,-1.76046,-5.33E+23,-0.0775485,2.59E+23,0.597702,0.6,566,-0.259154,848736,-0.0227219,-400542,0.605789,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
719,904,-1.76344,-5.44E+23,-0.0670215,-1.64E+22,0.597626,0.6,568,-0.259154,856183,-0.0849926,-134852,0.605865,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
720,915,-1.76344,-5.53E+23,-0.0646065,-4.11E+23,0.597702,0.6,565,-0.256175,843993,-0.107732,129701,0.606018,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
721,910,-1.76344,-5.48E+23,-0.066173,-6.28E+23,0.597626,0.6,566,-0.256175,847274,-0.0480763,112340,0.606171,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
722,888,-1.76344,-5.33E+23,-0.0489647,-4.46E+23,0.597702,0.6,569,-0.256175,860469,0.00950893,125464,0.605789,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
723,866,-1.76046,-5.18E+23,-0.00871516,8.21E+22,0.597702,0.6,566,-0.256175,847033,0.0307145,205843,0.606247,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
724,864,-1.76046,-5.16E+23,0.0501201,5.96E+23,0.597702,0.6,561,-0.256175,829512,0.0311808,-25528.4,0.605942,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
725,875,-1.76046,-5.29E+23,0.080818,6.90E+23,0.597931,0.6,561,-0.256175,829213,0.02296,-441142,0.606018,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
726,884,-1.75748,-5.35E+23,0.0916831,3.42E+23,0.597931,0.6,564,-0.253196,839949,0.0333708,-543143,0.606094,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
727,891,-1.76046,-5.40E+23,0.0914498,-9.91E+22,0.597931,0.6,569,-0.256175,858575,0.0486838,-171607,0.606323,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
728,896,-1.75748,-5.44E+23,0.0667174,-3.91E+23,0.597931,0.6,574,-0.256175,879929,0.0219092,493379,0.606094,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
729,896,-1.75748,-5.44E+23,0.0585246,-4.90E+23,0.597931,0.6,577,-0.256175,892765,-0.0150345,1.13E+06,0.606171,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
730,892,-1.76046,-5.42E+23,0.039359,-4.13E+23,0.598007,0.6,576,-0.256175,887735,-0.0262283,1.37E+06,0.6064,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
731,886,-1.75748,-5.35E+23,0.000820191,-2.02E+23,0.597855,0.6,573,-0.256175,874639,-0.0237722,1.03E+06,0.606476,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
732,876,-1.75748,-5.31E+23,0.00465037,7.71E+22,0.598007,0.6,572,-0.253196,870445,0.00357602,375774,0.606476,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
733,871,-1.7545,-5.27E+23,0.0448941,3.03E+23,0.598007,0.6,574,-0.256175,879685,0.0337991,-78691.6,0.606171,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
734,876,-1.76046,-5.31E+23,0.0491506,3.67E+23,0.598007,0.6,575,-0.256175,882921,0.0171919,-127602,0.606628,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
735,887,-1.76344,-5.42E+23,-0.0426002,1.96E+23,0.59816,0.6,575,-0.256175,883200,-0.0142441,-6044.6,0.606476,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
736,895,-1.76344,-5.43E+23,-0.148976,-1.09E+23,0.597931,0.6,575,-0.256175,882921,-0.0233775,69418.5,0.606628,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
737,890,-1.76344,-5.43E+23,-0.172625,-2.93E+23,0.598083,0.6,579,-0.256175,900905,-0.0208401,200523,0.606552,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
738,882,-1.76642,-5.37E+23,-0.155789,-2.51E+23,0.598083,0.6,584,-0.256175,924684,-0.0141695,599306,0.606552,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
739,882,-1.76344,-5.37E+23,-0.126744,-8.32E+22,0.598083,0.6,582,-0.256175,915098,-0.00759262,977361,0.606476,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
740,886,-1.76344,-5.41E+23,-0.0604959,1.78E+22,0.59816,0.6,576,-0.256175,887099,-0.00282902,712346,0.606781,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
741,887,-1.76642,-5.45E+23,-0.0167857,-3.04E+22,0.598312,0.6,573,-0.256175,874137,-9.93E-05,-116636,0.606781,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
742,885,-1.76344,-5.40E+23,-0.0142225,-9.25E+22,0.59816,0.6,577,-0.253196,891854,0.0210041,-670597,0.606552,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
743,882,-1.76344,-5.41E+23,0.0105933,-6.36E+22,0.598312,0.6,579,-0.253196,900511,0.063948,-509897,0.606934,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
744,879,-1.76046,-5.42E+23,0.0579463,-2.09E+22,0.598465,0.6,578,-0.256175,895938,0.064353,-101939,0.606934,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
745,883,-1.76642,-5.40E+23,0.0622933,-3.57E+21,0.598236,0.6,576,-0.253196,887030,0.0269212,31359.2,0.606857,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
746,890,-1.76046,-5.53E+23,0.0280548,-6.60E+22,0.598618,0.6,578,-0.253196,895980,0.0237886,-11199.8,0.606857,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
747,894,-1.76046,-5.52E+23,0.0466695,-2.25E+23,0.598389,0.6,578,-0.259154,895916,-0.00411806,34668.5,0.607086,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
748,891,-1.76642,-5.48E+23,0.0417224,-2.68E+23,0.598312,0.6,574,-0.256175,878220,-0.0745186,-15393.5,0.607086,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
749,885,-1.76344,-5.48E+23,-0.0315645,-1.53E+23,0.598541,0.6,571,-0.253196,865593,-0.0634608,-354775,0.60701,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
750,883,-1.76642,-5.47E+23,-0.0732571,-3.12E+22,0.598541,0.6,572,-0.259154,869729,-0.0217102,-659857,0.607086,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
751,883,-1.76939,-5.43E+23,-0.110647,6.69E+22,0.598389,0.6,573,-0.253196,873947,-0.0185204,-608772,0.607162,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
752,880,-1.76939,-5.44E+23,-0.156203,1.35E+23,0.598541,0.6,571,-0.256175,865593,0.00787701,-395017,0.60701,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
753,877,-1.77237,-5.44E+23,-0.172734,1.41E+23,0.598618,0.6,568,-0.253196,853414,0.0366004,-365079,0.607086,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
754,874,-1.76939,-5.41E+23,-0.152594,1.24E+23,0.598618,0.6,570,-0.259154,861467,0.0181646,-418350,0.607239,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
755,875,-1.76939,-5.45E+23,-0.0827767,9.34E+22,0.59877,0.6,576,-0.256175,886958,-0.0349275,-129273,0.607162,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
756,879,-1.76939,-5.45E+23,-0.0115193,2.01E+22,0.598618,0.6,578,-0.256175,895977,-0.0477155,481343,0.607239,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
757,882,-1.76939,-5.49E+23,0.0210041,-6.55E+22,0.598694,0.6,577,-0.253196,891590,-0.000174896,865945,0.607391,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
758,881,-1.76642,-5.50E+23,0.0487258,-1.39E+23,0.59877,0.6,578,-0.256175,895977,0.0395168,822125,0.607239,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
759,881,-1.76642,-5.50E+23,0.0869493,-1.68E+23,0.59877,0.6,581,-0.256175,910108,0.0253033,706521,0.607391,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
760,885,-1.76642,-5.50E+23,0.0992306,-1.39E+23,0.598618,0.6,579,-0.259154,901111,-0.0273543,627069,0.60762,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
761,892,-1.76642,-5.61E+23,0.0775258,-1.66E+23,0.598923,0.6,576,-0.253196,887216,-0.0417432,306005,0.607468,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
762,900,-1.77237,-5.66E+23,0.00779646,-3.15E+23,0.598846,0.6,577,-0.259154,891690,-0.0163367,-126004,0.607468,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
763,903,-1.77237,-5.66E+23,-0.102795,-4.33E+23,0.59877,0.6,580,-0.256175,905967,-0.0213086,-208474,0.607697,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
764,900,-1.77237,-5.64E+23,-0.160562,-3.89E+23,0.59877,0.6,579,-0.256175,901286,-0.0177249,2610.77,0.607697,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
765,890,-1.77237,-5.61E+23,-0.141085,-2.21E+23,0.598999,0.6,576,-0.256175,887634,0.00840585,29616.4,0.607697,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
766,881,-1.77237,-5.53E+23,-0.0949774,1.72E+22,0.598923,0.6,575,-0.256175,882917,0.0169246,-213648,0.607544,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
767,883,-1.77535,-5.54E+23,-0.0703164,2.32E+23,0.598923,0.6,576,-0.259154,887816,-0.0041249,-378425,0.607773,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
768,894,-1.77535,-5.63E+23,-0.0811625,2.38E+23,0.598923,0.6,578,-0.256175,896501,-0.0317624,-252047,0.60762,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
769,900,-1.77535,-5.69E+23,-0.0837398,1.37E+22,0.598999,0.6,582,-0.259154,916239,-0.0347833,150200,0.607925,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
770,898,-1.77535,-5.70E+23,-0.0622089,-2.32E+23,0.599152,0.6,589,-0.256175,952806,-0.0268911,844390,0.608078,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
771,896,-1.77535,-5.66E+23,-0.0365355,-3.03E+23,0.598999,0.6,593,-0.256175,974757,0.00343231,1.67E+06,0.608002,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
772,897,-1.77833,-5.70E+23,-0.0360467,-2.25E+23,0.599152,0.6,591,-0.256175,962775,0.0349579,2.02E+06,0.607849,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
773,897,-1.77535,-5.70E+23,-0.0460795,-1.53E+23,0.599152,0.6,585,-0.256175,931165,0.0385393,1.40E+06,0.607925,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
774,899,-1.77237,-5.68E+23,0.00219802,-9.73E+22,0.598999,0.6,581,-0.256175,911683,0.029619,127272,0.608002,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
775,903,-1.76939,-5.76E+23,0.101538,-7.84E+22,0.599228,0.6,583,-0.256175,921743,0.0179448,-837651,0.608078,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
776,904,-1.76939,-5.75E+23,0.175193,-1.38E+23,0.599152,0.6,588,-0.259154,948198,-0.0117076,-828028,0.608231,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
777,905,-1.76939,-5.76E+23,0.178346,-1.72E+23,0.599152,0.6,588,-0.259154,947803,-0.0607722,-180579,0.608154,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
778,907,-1.77535,-5.80E+23,0.0915755,-1.76E+23,0.599304,0.6,586,-0.256175,936928,-0.0646446,234732,0.608078,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
779,903,-1.77237,-5.76E+23,-0.0288306,-1.68E+23,0.599228,0.6,582,-0.259154,917512,-0.0288735,63812,0.608231,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
780,898,-1.76939,-5.72E+23,-0.0507146,-6.28E+22,0.599228,0.6,579,-0.256175,902812,-0.00644516,-456346,0.608154,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
781,900,-1.77237,-5.75E+23,-0.00615845,5.92E+22,0.599304,0.6,580,-0.256175,907208,0.0244161,-845772,0.608078,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
782,903,-1.76939,-5.77E+23,0.0138148,6.15E+22,0.599304,0.6,584,-0.256175,928689,0.0505113,-673567,0.608459,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
783,899,-1.76939,-5.73E+23,0.0382988,2.53E+22,0.599228,0.6,587,-0.259154,943305,0.027663,-4870.9,0.608307,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
784,896,-1.77237,-5.70E+23,0.0380781,6.63E+22,0.599228,0.6,589,-0.256175,954946,-0.00923639,690872,0.608459,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
785,899,-1.77237,-5.76E+23,-0.0122466,9.03E+22,0.59938,0.6,592,-0.256175,970702,-0.0020084,1.15E+06,0.608307,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
786,904,-1.77535,-5.81E+23,-0.0696934,-1.97E+22,0.599457,0.6,592,-0.256175,971180,0.0214968,1.32E+06,0.608383,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
787,903,-1.77535,-5.79E+23,-0.114598,-1.54E+23,0.59938,0.6,590,-0.256175,961494,0.0253994,1.09E+06,0.608612,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
788,897,-1.77535,-5.74E+23,-0.122211,-1.42E+23,0.59938,0.6,586,-0.256175,938501,0.0201571,412978,0.608383,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
789,896,-1.77833,-5.79E+23,-0.11238,-4.79E+22,0.599609,0.6,586,-0.253196,939438,0.0325556,-343174,0.608536,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
790,899,-1.77535,-5.78E+23,-0.0980348,-1.40E+22,0.599457,0.6,589,-0.256175,955452,0.0489252,-596997,0.608536,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
791,899,-1.77833,-5.78E+23,-0.0657115,-1.12E+22,0.599457,0.6,590,-0.256175,961494,0.0225482,-279185,0.608612,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
792,900,-1.77237,-5.78E+23,-0.014708,-5.91E+21,0.599457,0.6,589,-0.259154,958375,-0.0343569,94844,0.608917,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
793,904,-1.77535,-5.83E+23,0.0501973,-4.42E+22,0.599533,0.6,590,-0.259154,962654,-0.0885081,251103,0.608765,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
794,906,-1.76939,-5.88E+23,0.103379,-1.49E+23,0.599686,0.6,591,-0.256175,968898,-0.0869486,326314,0.608841,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
795,899,-1.76939,-5.84E+23,0.157432,-2.23E+23,0.599762,0.6,591,-0.256175,971693,-0.0228498,400640,0.609146,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
796,892,-1.77237,-5.77E+23,0.157264,-1.28E+23,0.599686,0.6,593,-0.256175,979761,0.0297727,456835,0.608765,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
797,895,-1.76939,-5.83E+23,0.0947441,2.93E+22,0.599838,0.6,595,-0.256175,991623,0.0434621,563413,0.608765,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
798,904,-1.77237,-5.86E+23,0.0433171,3.36E+22,0.599686,0.6,595,-0.256175,993717,0.0373861,682723,0.608994,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
799,908,-1.77237,-5.91E+23,-0.009649,-9.33E+22,0.599762,0.6,596,-0.256175,999824,0.0247903,696447,0.608994,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
800,901,-1.76939,-5.87E+23,-0.0289356,-1.84E+23,0.599838,0.6,597,-0.256175,1.00E+06,0.0129018,642044,0.608841,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
801,894,-1.76939,-5.77E+23,0.0108857,-8.33E+22,0.599609,0.6,596,-0.256175,999824,0.00451297,519119,0.608994,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
802,895,-1.76939,-5.79E+23,0.0443744,1.29E+23,0.599686,0.6,598,-0.259154,1.02E+06,-0.0201254,415101,0.609451,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
803,899,-1.76642,-5.84E+23,0.0662524,1.88E+23,0.599762,0.6,598,-0.256175,1.01E+06,-0.0447547,447220,0.609222,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
804,906,-1.77535,-5.91E+23,0.0374804,3.33E+22,0.599838,0.6,596,-0.256175,1.00E+06,-0.0227494,331696,0.609146,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
805,912,-1.76939,-5.94E+23,-0.044452,-1.87E+23,0.599762,0.6,596,-0.256175,1.00E+06,0.0124997,13349.1,0.609375,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
806,903,-1.76939,-5.92E+23,-0.0462721,-3.02E+23,0.599991,0.6,594,-0.259154,990858,0.00367661,-265153,0.609299,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
807,882,-1.76939,-5.74E+23,0.00545591,-1.40E+23,0.599915,0.6,593,-0.259154,987533,-0.0409606,-489306,0.609528,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
808,879,-1.76642,-5.75E+23,0.0454507,2.13E+23,0.600067,0.6,596,-0.256175,1.01E+06,-0.0482227,-458558,0.609528,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
809,883,-1.76642,-5.77E+23,0.0899243,4.00E+23,0.599991,0.6,600,-0.256175,1.03E+06,0.00201838,56057.5,0.609299,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
