count,tension_left,ms_left,ms_left_model,ms_speed_left,ms_speed_left_model,pressure_left,g_pressure_1,tension_right,ms_right,ms_right_model,ms_speed_right,ms_speed_right_model,natural_length_right_model,deformation_right_model,natural_length_left_model,deformation_left_model,pressure_right,g_pressure_2,start of cycle,angle,m5_Ia_+,m5_Ia_model_+,m5_Ia_-,m5_Ia_model_-,m5_Ib_-,m5_Ib_+,m7_Ia_+,m7_Ia_model_+,m7_Ia_-,m7_Ia_model_-,m7_Ib_-,m7_Ib_+,4.31923,2.94601,170.104,178.494,33393,17422,76.5088,,,angle_without_reflex,,,angle_without_reflex,
324,-176,-1.09321,148.464,-0.232729,-1.20321,0.400101,0.4,3,-0.193621,150.353,-0.00236496,0.000266102,150.341,0.0117956,146.054,2.41033,0.400558,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,,-35,0,,-28,0
325,-177,-1.09321,148.477,-0.170998,-1.36523,0.400101,0.4,2,-0.193621,150.333,0.0311343,-0.0637003,150.325,0.00786403,146.054,2.42275,0.400787,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,,-35,0,,-28,0
326,-180,-1.09619,148.514,-0.13935,-0.665503,0.400101,0.4,-3,-0.193621,150.334,0.0365621,-0.358531,150.346,-0.0117976,146.054,2.45991,0.400482,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,,-35,0,,-28,0
327,-181,-1.09917,148.522,-0.14869,0.436317,0.400177,0.4,-7,-0.190642,150.313,0.0489588,-0.63566,150.341,-0.0275322,146.049,2.47201,0.400558,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,,-35,0,,-28,0
328,-179,-1.10215,148.497,-0.192437,0.958181,0.400177,0.4,-7,-0.196599,150.313,0.0409536,-0.850131,150.341,-0.0275322,146.049,2.44727,0.400558,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,,-35,0,,-28,0
329,-177,-1.10513,148.477,-0.238563,0.499301,0.400101,0.4,-3,-0.196599,150.324,-0.0332909,-0.781407,150.335,-0.0117975,146.054,2.42275,0.400635,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,,-35,0,,-28,0
330,-179,-1.10811,148.506,-0.273188,-0.0605308,0.400024,0.4,2,-0.193621,150.343,-0.0749621,-0.271158,150.335,0.00786409,146.059,2.4478,0.400635,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,,-35,0,,-28,0
331,-183,-1.10811,148.551,-0.273682,0.286726,0.400101,0.4,3,-0.196599,150.342,-0.0519739,0.336093,150.33,0.0117955,146.054,2.49698,0.400711,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,,-35,0,,-28,0
332,-186,-1.10811,148.602,-0.21999,1.49346,0.399872,0.4,4,-0.193621,150.367,-0.0283325,0.779465,150.351,0.0157268,146.068,2.53475,0.400406,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,,-35,0,,-28,0
333,-184,-1.11108,148.563,-0.158484,2.31548,0.400101,0.4,6,-0.196599,150.343,-0.0107782,0.920923,150.319,0.0235877,146.054,2.50931,0.400864,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,,-35,0,,-28,0
334,-181,-1.11108,148.522,-0.130363,1.57124,0.400177,0.4,7,-0.193621,150.406,-0.00060904,0.997289,150.378,0.0275192,146.049,2.47201,0.400024,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,,-35,0,,-29,0
335,-179,-1.11406,148.492,-0.123616,-0.18279,0.400253,0.4,2,-0.196599,150.365,0.00370689,1.16484,150.357,0.00786422,146.045,2.447,0.40033,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,,-35,0,,-29,0
336,-178,-1.11406,148.455,-0.12752,-1.78322,0.400635,0.4,-4,-0.196599,150.314,-0.0155594,0.450984,150.33,-0.0157306,146.022,2.43329,0.400711,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,,-35,0,,-29,0
337,-180,-1.11406,148.495,-0.114745,-2.38985,0.400406,0.4,-5,-0.196599,150.348,-0.0393356,-0.693004,150.368,-0.0196647,146.036,2.45885,0.400177,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,,-35,0,,-29,0
338,-186,-1.11704,148.568,-0.0985201,-1.21817,0.400406,0.4,1,-0.193621,150.361,-0.0185274,-0.778832,150.357,0.00393243,146.036,2.53284,0.40033,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,,-35,0,,-29,0
339,-190,-1.11704,148.622,-0.105259,1.20994,0.40033,0.4,4,-0.193621,150.367,0.0350804,-0.162379,150.351,0.0157268,146.04,2.58222,0.400406,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,,-35,0,,-29,0
340,-191,-1.11704,148.659,-0.0996486,3.34984,0.399948,0.4,4,-0.196599,150.362,0.0477182,0.272449,150.346,0.0157268,146.063,2.59585,0.400482,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,,-35,0,,-29,0
341,-191,-1.12002,148.639,-0.0903989,4.05246,0.400253,0.4,5,-0.193621,150.376,0.0199418,0.447551,150.357,0.0196578,146.045,2.59474,0.40033,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,,-35,0,,-29,0
342,-193,-1.123,148.678,-0.122078,3.49641,0.400024,0.4,9,-0.196599,150.403,0.00298519,0.736784,150.368,0.0353787,146.059,2.62004,0.400177,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
343,-192,-1.12598,148.661,-0.182076,2.60276,0.400101,0.4,12,-0.196599,150.415,-0.0248296,1.18931,150.368,0.0471662,146.054,2.60754,0.400177,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
344,-190,-1.123,148.622,-0.197532,1.3016,0.40033,0.4,13,-0.196599,150.408,-0.0495935,1.3447,150.357,0.0510944,146.04,2.58222,0.40033,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
345,-187,-1.12002,148.59,-0.110454,-0.441871,0.400253,0.4,14,-0.196599,150.401,-0.0464346,0.987749,150.346,0.0550221,146.045,2.54568,0.400482,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
346,-182,-1.123,148.514,-0.00465706,-2.24355,0.400482,0.4,15,-0.196599,150.405,-0.0326016,0.463197,150.346,0.05895,146.031,2.48329,0.400482,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
347,-178,-1.12598,148.489,0.000275046,-3.78415,0.400101,0.4,10,-0.196599,150.391,-0.0180946,0.0329312,150.351,0.0393077,146.054,2.43515,0.400406,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
348,-177,-1.12598,148.462,-0.0577542,-4.42835,0.40033,0.4,1,-0.196599,150.35,-0.00722381,-0.592442,150.346,0.0039324,146.04,2.42195,0.400482,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
349,-178,-1.12598,148.484,-0.086121,-3.88267,0.400177,0.4,-3,-0.196599,150.334,-0.00078717,-1.43928,150.346,-0.0117976,146.049,2.43488,0.400482,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
350,-180,-1.12896,148.509,-0.0945693,-2.3277,0.400177,0.4,-1,-0.196599,150.337,0.00208228,-1.86847,150.341,-0.00393197,146.049,2.45965,0.400558,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
351,-183,-1.12896,148.556,-0.112492,-0.263239,0.400024,0.4,-1,-0.196599,150.358,0.00270495,-1.46982,150.362,-0.00393204,146.059,2.49725,0.400253,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
352,-185,-1.12896,148.571,-0.109513,1.55381,0.400177,0.4,-5,-0.196599,150.321,0.00223214,-0.854028,150.341,-0.0196642,146.049,2.52135,0.400558,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
353,-186,-1.13194,148.578,-0.0987277,2.44654,0.400253,0.4,-10,-0.193621,150.307,0.0214279,-0.820856,150.346,-0.0393364,146.045,2.53339,0.400482,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
354,-188,-1.13491,148.593,-0.127603,2.44997,0.400406,0.4,-14,-0.193621,150.291,0.0635571,-1.13291,150.346,-0.0550794,146.036,2.55742,0.400482,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
355,-190,-1.13491,148.627,-0.165045,2.26735,0.400253,0.4,-14,-0.193621,150.302,0.0837923,-1.19119,150.357,-0.0550799,146.045,2.5825,0.40033,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
356,-188,-1.13491,148.598,-0.155948,1.94386,0.40033,0.4,-9,-0.196599,150.295,0.0496342,-0.902957,150.33,-0.035401,146.04,2.55769,0.400711,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
357,-185,-1.13194,148.556,-0.090037,0.844414,0.400406,0.4,-1,-0.193621,150.358,0.00241432,-0.134633,150.362,-0.00393204,146.036,2.52054,0.400253,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
358,-183,-1.13789,148.532,-0.0382666,-0.756468,0.400406,0.4,3,-0.193621,150.374,0.00252371,1.1345,150.362,0.0117958,146.036,2.4959,0.400253,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
359,-182,-1.13491,148.524,-0.0462046,-1.87286,0.40033,0.4,1,-0.196599,150.361,0.00190225,1.90281,150.357,0.00393243,146.04,2.48383,0.40033,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
360,-184,-1.13789,148.554,-0.056701,-1.89686,0.400253,0.4,-3,-0.196599,150.345,-0.0389943,1.52845,150.357,-0.0117977,146.045,2.50876,0.40033,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
361,-186,-1.13491,148.588,-0.0455724,-0.822531,0.400101,0.4,-7,-0.196599,150.34,-0.0654182,0.628425,150.368,-0.0275327,146.054,2.53393,0.400177,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
362,-189,-1.14087,148.625,-0.0486714,0.742987,0.400101,0.4,-10,-0.193621,150.339,-0.0386915,-0.0922119,150.378,-0.0393374,146.054,2.57079,0.400024,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
363,-190,-1.13789,148.647,-0.0768008,2.05852,0.399948,0.4,-7,-0.196599,150.351,0.00274868,-0.33356,150.378,-0.0275329,146.063,2.5836,0.400024,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
364,-191,-1.13789,148.639,-0.0676576,2.54033,0.400253,0.4,-1,-0.193621,150.369,0.0191072,-0.0694016,150.373,-0.00393207,146.045,2.59474,0.400101,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
365,-189,-1.14087,148.625,-0.0456178,2.00547,0.400101,0.4,5,-0.196599,150.371,0.0207346,0.396971,150.351,0.0196577,146.054,2.57079,0.400406,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
366,-186,-1.13789,148.578,-0.044207,0.684239,0.400253,0.4,6,-0.196599,150.364,-0.00415803,0.587956,150.341,0.0235881,146.045,2.53339,0.400558,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
367,-184,-1.14087,148.554,-0.0317062,-0.932749,0.400253,0.4,3,-0.193621,150.363,-0.0133142,0.424145,150.351,0.0117957,146.045,2.50876,0.400406,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
368,-185,-1.14087,148.576,-0.037982,-1.83844,0.400101,0.4,4,-0.193621,150.383,0.0264731,0.316733,150.368,0.015727,146.054,2.52163,0.400177,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
369,-189,-1.14683,148.61,-0.0902904,-1.35318,0.40033,0.4,8,-0.196599,150.378,0.0357519,0.410409,150.346,0.0314485,146.04,2.56996,0.400482,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
370,-195,-1.14683,148.679,-0.167479,0.279166,0.400406,0.4,10,-0.196599,150.396,-0.0100436,0.520615,150.357,0.0393079,146.036,2.64306,0.40033,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
371,-197,-1.14683,148.703,-0.194133,2.18995,0.400406,0.4,15,-0.196599,150.416,-0.0462276,0.768203,150.357,0.0589506,146.036,2.66743,0.40033,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
372,-194,-1.14981,148.661,-0.172743,2.89623,0.400482,0.4,20,-0.193621,150.441,-0.0287017,1.21897,150.362,0.0785862,146.031,2.63058,0.400253,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
373,-192,-1.14981,148.637,-0.157283,1.8495,0.400482,0.4,22,-0.193621,150.422,0.0262566,1.41606,150.335,0.0864364,146.031,2.60615,0.400635,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
374,-190,-1.14981,148.608,-0.128452,0.11521,0.400558,0.4,18,-0.196599,150.417,0.0418546,0.995044,150.346,0.070732,146.026,2.58139,0.400482,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
375,-188,-1.14981,148.588,-0.0818914,-1.32166,0.400482,0.4,12,-0.196599,150.425,-0.00298756,0.416397,150.378,0.0471666,146.031,2.55714,0.400024,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
376,-191,-1.15279,148.62,-0.0605682,-1.80471,0.400558,0.4,9,-0.196599,150.376,-0.0406861,-0.183811,150.341,0.035378,146.026,2.59363,0.400558,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
377,-196,-1.15279,148.686,-0.0754101,-0.777698,0.400482,0.4,12,-0.193621,150.399,-0.0252589,-0.835201,150.351,0.0471656,146.031,2.65497,0.400406,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
378,-199,-1.14981,148.747,-0.0611834,1.36474,0.400101,0.4,16,-0.196599,150.447,0.00794842,-0.585789,150.384,0.0628796,146.054,2.69289,0.399948,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
379,-199,-1.14981,148.732,0.00119716,3.04291,0.40033,0.4,15,-0.196599,150.427,-0.000476064,0.335205,150.368,0.0589511,146.04,2.69204,0.400177,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
380,-197,-1.14981,148.708,0.0466244,2.96395,0.40033,0.4,7,-0.193621,150.4,-0.00385937,0.502972,150.373,0.0275191,146.04,2.66771,0.400101,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
381,-198,-1.14981,148.73,0.0527966,1.85367,0.400177,0.4,-2,-0.196599,150.349,0.0158259,-0.391055,150.357,-0.0078647,146.049,2.68045,0.40033,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
382,-202,-1.15279,148.764,0.0210513,1.25325,0.400406,0.4,-8,-0.196599,150.336,-0.000133958,-1.6034,150.368,-0.0314672,146.036,2.72816,0.400177,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
383,-203,-1.15279,148.771,-0.0378286,1.31929,0.400482,0.4,-12,-0.196599,150.32,-0.0265765,-2.29401,150.368,-0.0472081,146.031,2.73998,0.400177,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
384,-206,-1.15577,148.817,-0.0919643,1.6253,0.40033,0.4,-12,-0.196599,150.315,-0.0303211,-2.2943,150.362,-0.0472079,146.04,2.77683,0.400253,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
385,-209,-1.15577,148.843,-0.129477,2.15698,0.400482,0.4,2,-0.196599,150.37,-0.0236856,-1.48311,150.362,0.00786425,146.031,2.81242,0.400253,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-36,-1,,-29,0
386,-209,-1.15279,148.853,-0.110022,2.52387,0.40033,0.4,8,-0.196599,150.388,-0.0145555,0.0782537,150.357,0.0314487,146.04,2.81301,0.40033,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
387,-208,-1.15279,148.841,-0.032317,2.22188,0.40033,0.4,8,-0.199578,150.394,-0.0268743,1.35232,150.362,0.0314489,146.04,2.80096,0.400253,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
388,-209,-1.15279,148.858,0.0284734,1.51496,0.400253,0.4,2,-0.199578,150.349,-0.0647388,1.40528,150.341,0.00786412,146.045,2.8133,0.400558,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
389,-211,-1.15577,148.882,0.0258794,1.12243,0.400253,0.4,-6,-0.196599,150.317,-0.0629109,0.267751,150.341,-0.0235981,146.045,2.83737,0.400558,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
390,-211,-1.15577,148.882,-0.0221857,1.09451,0.400253,0.4,-8,-0.196599,150.315,-0.00517005,-1.01597,150.346,-0.0314667,146.045,2.83737,0.400482,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,1
391,-213,-1.15577,148.896,-0.0560465,1.04484,0.400406,0.4,-4,-0.193621,150.325,0.0600238,-1.44722,150.341,-0.0157307,146.036,2.86079,0.400558,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,0
392,-214,-1.15577,148.908,-0.0549017,1.01394,0.400406,0.4,4,-0.196599,150.362,0.0906784,-0.865632,150.346,0.0157268,146.036,2.87279,0.400482,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,1
393,-212,-1.15874,148.899,-0.0596125,0.921225,0.400177,0.4,10,-0.190642,150.396,0.098862,0.401717,150.357,0.0393079,146.049,2.84968,0.40033,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,1
394,-208,-1.15577,148.841,-0.0654731,0.200631,0.40033,0.4,13,-0.193621,150.376,0.115583,1.38717,150.325,0.0510931,146.04,2.80096,0.400787,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,1
395,-208,-1.15577,148.841,-0.0302355,-0.990968,0.40033,0.4,13,-0.196599,150.419,0.0714159,1.66269,150.368,0.0510948,146.04,2.80096,0.400177,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,1
396,-213,-1.15577,148.911,0.0124626,-1.1326,0.400177,0.4,8,-0.199578,150.399,-0.0459478,1.63139,150.368,0.031449,146.049,2.86168,0.400177,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,1
397,-216,-1.15874,148.942,0.00681748,0.265175,0.400253,0.4,2,-0.196599,150.359,-0.122161,0.934606,150.351,0.00786419,146.045,2.89734,0.400406,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,1
398,-216,-1.15874,148.922,-0.0371691,1.52583,0.400558,0.4,0,-0.196599,150.368,-0.100934,-0.21262,150.368,3.51E-07,146.026,2.89614,0.400177,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,1
399,-216,-1.15874,148.932,-0.0652061,1.64443,0.400406,0.4,6,-0.196599,150.386,-0.045029,-0.66096,150.362,0.0235885,146.036,2.89674,0.400253,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,1
400,-218,-1.15874,148.946,-0.0591858,1.34408,0.400558,0.4,12,-0.199578,150.415,-0.0298186,-0.173413,150.368,0.0471662,146.026,2.92005,0.400177,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,1
401,-219,-1.15874,148.973,-0.0407309,1.29094,0.40033,0.4,7,-0.199578,150.417,-0.0555283,0.597879,150.389,0.0275194,146.04,2.93289,0.399872,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,1
402,-219,-1.16172,148.973,-0.0421577,1.37161,0.40033,0.4,-4,-0.199578,150.346,-0.0711755,0.502335,150.362,-0.015731,146.04,2.93289,0.400253,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-36,-1,,-29,1
403,-219,-1.16172,148.963,-0.0714421,1.14707,0.400482,0.4,-9,-0.196599,150.338,-0.0384088,-0.663222,150.373,-0.0354021,146.031,2.93229,0.400101,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,1
404,-217,-1.16172,148.959,-0.0842892,0.584301,0.400177,0.4,-9,-0.196599,150.316,0.0255238,-1.70087,150.351,-0.0354016,146.049,2.9096,0.400406,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,1
405,-213,-1.1647,148.906,-0.0868645,-0.284539,0.400253,0.4,-8,-0.196599,150.331,0.0650497,-1.91979,150.362,-0.0314671,146.045,2.86139,0.400253,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,1
406,-212,-1.16172,148.889,-0.0845207,-1.41863,0.40033,0.4,-5,-0.199578,150.343,0.0438148,-1.35984,150.362,-0.0196646,146.04,2.84908,0.400253,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,1
407,-214,-1.1647,148.918,-0.0607968,-1.89135,0.400253,0.4,-3,-0.196599,150.334,0.00326083,-0.560084,150.346,-0.0117976,146.045,2.87338,0.400482,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-28,1
408,-216,-1.1647,148.952,-0.0546664,-1.07438,0.400101,0.4,0,-0.196599,150.351,0.00570745,0.00512377,150.351,3.53E-07,146.054,2.89794,0.400406,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-29,1
409,-214,-1.1647,148.918,-0.0574188,-0.0262344,0.400253,0.4,3,-0.196599,150.347,0.0252106,0.383536,150.335,0.0117955,146.045,2.87338,0.400635,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-28,1
410,-211,-1.1647,148.877,-0.0430621,-0.0874133,0.40033,0.4,6,-0.196599,150.386,0.0264592,0.752972,150.362,0.0235885,146.04,2.83707,0.400253,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-28,1
411,-211,-1.17066,148.892,-0.0654595,-0.766419,0.400101,0.4,8,-0.196599,150.372,0.0198353,1.10052,150.341,0.0314483,146.054,2.83796,0.400558,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-28,1
412,-215,-1.16768,148.915,-0.116975,-0.760011,0.400482,0.4,12,-0.193621,150.42,0.0317029,1.34472,150.373,0.0471664,146.031,2.88447,0.400101,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-28,1
413,-220,-1.16768,148.99,-0.106713,0.362449,0.400253,0.4,18,-0.196599,150.433,0.0479228,1.71962,150.362,0.0707329,146.045,2.94513,0.400253,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-28,1
414,-223,-1.17364,149.035,-0.0937597,2.19289,0.400101,0.4,20,-0.196599,150.446,0.0215751,1.99276,150.368,0.0785865,146.054,2.98147,0.400177,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-28,1
415,-221,-1.17364,149.002,-0.143175,3.2433,0.400253,0.4,17,-0.199578,150.445,-0.0351672,1.82472,150.378,0.0668067,146.045,2.95705,0.400024,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-28,1
416,-216,-1.17066,148.942,-0.144979,2.25545,0.400253,0.4,12,-0.193621,150.415,-0.049138,1.13384,150.368,0.0471662,146.045,2.89734,0.400177,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-28,1
417,-215,-1.17364,148.935,-0.0866458,0.16413,0.400177,0.4,9,-0.199578,150.403,-0.0217393,0.0487349,150.368,0.0353787,146.049,2.88566,0.400177,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-36,-1,,-28,1
418,-215,-1.17364,148.925,-0.0592487,-1.30522,0.40033,0.4,7,-0.196599,150.395,-0.0246802,-0.827465,150.368,0.0275189,146.04,2.88507,0.400177,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-36,-1,,-28,1
419,-216,-1.17364,148.937,-0.0519801,-1.65812,0.40033,0.4,7,-0.199578,150.4,-0.0392669,-1.11473,150.373,0.0275191,146.04,2.89704,0.400101,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-28,1
420,-214,-1.17662,148.913,-0.0549617,-1.42222,0.40033,0.4,10,-0.196599,150.418,-0.0346618,-0.798122,150.378,0.0393085,146.04,2.87308,0.400024,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-28,1
421,-214,-1.17662,148.923,-0.0813779,-1.11722,0.400177,0.4,14,-0.196599,150.433,-0.00338431,-0.0804898,150.378,0.0550235,146.049,2.87368,0.400024,0.4,1,-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,-35,0,,-28,1
